t,x,y,z,roll,pitch,yaw,v
5.350000,-17.546940,-4.265790,1.350177,-1.863212,0.064316,1.006752,0.008785
5.366667,-17.546953,-4.266054,1.350188,-1.862637,0.065009,1.004909,0.015842
5.383333,-17.546911,-4.265921,1.350326,-1.862618,0.066156,1.003388,0.008370
5.400000,-17.546925,-4.266475,1.350196,-1.861972,0.066578,1.001304,0.033255
5.416667,-17.546822,-4.266676,1.350187,-1.861209,0.067374,0.999684,0.013538
5.433333,-17.546812,-4.266489,1.350374,-1.861432,0.068508,0.998434,0.011258
5.450000,-17.546570,-4.267076,1.350191,-1.860732,0.068385,0.997751,0.038153
5.466667,-17.546028,-4.267002,1.350156,-1.860171,0.068562,0.998860,0.032810
5.483333,-17.545660,-4.266936,1.350150,-1.860691,0.067882,1.000810,0.022432
5.500000,-17.544956,-4.266868,1.350088,-1.861039,0.067197,1.003564,0.042429
5.516667,-17.543938,-4.266873,1.349961,-1.861051,0.066454,1.006656,0.061112
5.533333,-17.543110,-4.266893,1.349807,-1.861372,0.065505,1.009624,0.049683
5.550000,-17.541927,-4.266829,1.349652,-1.860985,0.065273,1.012312,0.071058
5.566667,-17.541697,-4.267255,1.349476,-1.860892,0.065676,1.010853,0.029060
5.583333,-17.541180,-4.267507,1.349371,-1.860198,0.066265,1.010034,0.034497
5.600000,-17.541004,-4.267444,1.349332,-1.860358,0.066457,1.010147,0.011176
5.616667,-17.541044,-4.267473,1.349330,-1.860776,0.065926,1.010925,0.002970
5.633333,-17.540791,-4.267440,1.349285,-1.860672,0.065931,1.011475,0.015352
5.650000,-17.541042,-4.267596,1.349339,-1.860559,0.065875,1.011468,0.017784
5.666667,-17.541330,-4.267671,1.349373,-1.860855,0.065835,1.010948,0.017855
5.683333,-17.541077,-4.267614,1.349349,-1.860650,0.065895,1.011456,0.015603
5.700000,-17.541302,-4.267761,1.349389,-1.860531,0.065753,1.011659,0.016140
5.716667,-17.541571,-4.267820,1.349439,-1.860585,0.065876,1.011012,0.016522
5.733333,-17.541170,-4.267752,1.349391,-1.860235,0.065968,1.011764,0.024383
5.750000,-17.541452,-4.267998,1.349454,-1.860243,0.065713,1.012036,0.022487
5.766667,-17.541636,-4.268160,1.349508,-1.860338,0.066101,1.011083,0.014674
5.783333,-17.541166,-4.268326,1.349487,-1.859789,0.066587,1.010890,0.029861
5.800000,-17.541466,-4.268459,1.349541,-1.860140,0.066211,1.011263,0.019661
5.816667,-17.541471,-4.268424,1.349518,-1.860196,0.066224,1.011285,0.002145
5.833333,-17.541460,-4.268442,1.349458,-1.860066,0.066157,1.011302,0.001286
5.850000,-17.541407,-4.268440,1.349422,-1.860048,0.066222,1.011335,0.003206
5.866667,-17.541445,-4.268451,1.349407,-1.859881,0.066171,1.011348,0.002374
5.883333,-17.541447,-4.268543,1.349358,-1.859958,0.066242,1.011016,0.005523
5.900000,-17.541451,-4.268504,1.349391,-1.859889,0.066200,1.011227,0.002357
5.916667,-17.541466,-4.268590,1.349369,-1.859886,0.066342,1.010817,0.005259
5.933333,-17.541483,-4.268696,1.349332,-1.859898,0.066496,1.010334,0.006434
5.950000,-17.541603,-4.268794,1.349380,-1.859895,0.066833,1.009440,0.009294
5.966667,-17.540962,-4.269057,1.349314,-1.859042,0.067442,1.009001,0.041569
5.983333,-17.540606,-4.269016,1.349260,-1.859075,0.067272,1.010194,0.021538
6.000000,-17.540792,-4.269122,1.349286,-1.859392,0.067128,1.010022,0.012875
6.016667,-17.540737,-4.269211,1.349267,-1.859371,0.067122,1.010188,0.006320
6.033333,-17.540764,-4.269147,1.349339,-1.859143,0.067136,1.010454,0.004155
6.050000,-17.540388,-4.269335,1.349328,-1.859065,0.066862,1.010318,0.025206
6.066667,-17.540340,-4.269129,1.349319,-1.859132,0.067220,1.010475,0.012714
6.083333,-17.540487,-4.269032,1.349344,-1.858789,0.067154,1.011020,0.010554
6.100000,-17.540535,-4.269013,1.349314,-1.858991,0.067083,1.010993,0.003071
6.116667,-17.540802,-4.269168,1.349256,-1.859389,0.067014,1.010139,0.018510
6.133333,-17.540945,-4.269223,1.349296,-1.859536,0.067322,1.009235,0.009202
6.150000,-17.540655,-4.269289,1.349236,-1.859090,0.068188,1.008082,0.017844
6.166667,-17.540060,-4.269680,1.349189,-1.857904,0.068852,1.006961,0.042708
6.183333,-17.539722,-4.269619,1.349125,-1.857481,0.069301,1.007021,0.020579
6.200000,-17.539640,-4.269623,1.349116,-1.857903,0.068850,1.008000,0.004926
6.216667,-17.539125,-4.269588,1.349031,-1.858029,0.068296,1.010033,0.030970
6.233333,-17.539282,-4.269702,1.349026,-1.858379,0.068087,1.010004,0.011611
6.250000,-17.539267,-4.269755,1.349019,-1.858339,0.068106,1.010020,0.003278
6.266667,-17.539316,-4.269783,1.349045,-1.858333,0.068144,1.009985,0.003435
6.283333,-17.539360,-4.269767,1.349082,-1.858189,0.068059,1.010332,0.002806
6.300000,-17.539114,-4.269912,1.349100,-1.858048,0.067570,1.010520,0.017120
6.316667,-17.539165,-4.269841,1.349118,-1.857874,0.068384,1.010099,0.005242
6.333333,-17.539270,-4.270030,1.349147,-1.858110,0.068409,1.009716,0.012961
6.350000,-17.539465,-4.270091,1.349153,-1.858269,0.068673,1.009035,0.012234
6.366667,-17.539345,-4.270155,1.349089,-1.858317,0.069280,1.007299,0.008179
6.383333,-17.538877,-4.270678,1.349055,-1.857518,0.069194,1.006670,0.042043
6.400000,-17.538069,-4.270504,1.348899,-1.856205,0.070194,1.006775,0.049634
6.416667,-17.537344,-4.270491,1.348797,-1.855644,0.070519,1.007490,0.043494
6.433333,-17.537342,-4.270444,1.348780,-1.856568,0.069447,1.009415,0.002835
6.450000,-17.536751,-4.270355,1.348691,-1.856374,0.069329,1.010919,0.035874
6.466667,-17.536440,-4.270475,1.348651,-1.856086,0.069228,1.011391,0.019988
6.483333,-17.536308,-4.270476,1.348640,-1.855750,0.069464,1.011340,0.007897
6.500000,-17.536491,-4.270761,1.348672,-1.855916,0.069341,1.011494,0.020333
6.516667,-17.536596,-4.270928,1.348659,-1.855911,0.069632,1.010655,0.011803
6.533333,-17.536606,-4.270996,1.348655,-1.855933,0.069664,1.010613,0.004131
6.550000,-17.536573,-4.270944,1.348691,-1.855782,0.069713,1.010825,0.003676
6.566667,-17.536516,-4.271539,1.348743,-1.855485,0.070269,1.010107,0.035842
6.583333,-17.536407,-4.271881,1.348706,-1.855416,0.070678,1.009407,0.021526
6.600000,-17.536467,-4.271890,1.348738,-1.855412,0.070620,1.009480,0.003594
6.616667,-17.536476,-4.271882,1.348727,-1.855358,0.070549,1.009594,0.000751
6.633333,-17.536503,-4.271804,1.348724,-1.855445,0.070513,1.009673,0.004931
6.650000,-17.536514,-4.271806,1.348707,-1.855450,0.070624,1.009425,0.000692
6.666667,-17.536407,-4.271778,1.348664,-1.855156,0.070760,1.009364,0.006620
6.683333,-17.536392,-4.271778,1.348649,-1.855190,0.070838,1.009244,0.000916
6.700000,-17.536291,-4.271766,1.348632,-1.855128,0.070832,1.009500,0.006111
6.716667,-17.536436,-4.271826,1.348642,-1.855330,0.070641,1.009475,0.009415
6.733333,-17.536407,-4.271892,1.348613,-1.855386,0.070681,1.009414,0.004331
6.750000,-17.536173,-4.271866,1.348599,-1.855172,0.070780,1.009854,0.014161
6.766667,-17.536283,-4.271925,1.348623,-1.854992,0.070545,1.010291,0.007526
6.783333,-17.536348,-4.271977,1.348646,-1.854840,0.070764,1.009895,0.004969
6.800000,-17.536360,-4.271960,1.348663,-1.854904,0.070642,1.010232,0.001214
6.816667,-17.536749,-4.272206,1.348763,-1.854460,0.070254,1.010985,0.027622
6.833333,-17.536972,-4.272264,1.348827,-1.854903,0.070267,1.010687,0.013830
6.850000,-17.537018,-4.272272,1.348881,-1.854841,0.070057,1.011082,0.002784
6.866667,-17.537287,-4.272316,1.348933,-1.853705,0.070978,1.010406,0.016354
6.883333,-17.538366,-4.272360,1.349018,-1.855268,0.070805,1.008589,0.064827
6.900000,-17.538876,-4.272876,1.349014,-1.855861,0.070987,1.006374,0.043496
6.916667,-17.539179,-4.273367,1.349018,-1.855828,0.071231,1.004129,0.034658
6.933333,-17.539272,-4.273705,1.349020,-1.855688,0.071480,1.002552,0.021018
6.950000,-17.539040,-4.273672,1.348962,-1.855327,0.072192,1.001792,0.014105
6.966667,-17.538446,-4.273840,1.348906,-1.854540,0.072579,1.001751,0.036996
6.983333,-17.537283,-4.273625,1.348725,-1.853295,0.073465,1.002951,0.070986
7.000000,-17.536591,-4.273647,1.348588,-1.853611,0.072884,1.005169,0.041563
7.016667,-17.535482,-4.273557,1.348513,-1.853142,0.072535,1.008021,0.066712
7.033333,-17.535120,-4.273647,1.348450,-1.853145,0.072496,1.008768,0.022413
7.050000,-17.535240,-4.273685,1.348466,-1.853245,0.072371,1.008924,0.007564
7.066667,-17.535295,-4.273646,1.348526,-1.853252,0.072108,1.009425,0.004064
7.083333,-17.535311,-4.273704,1.348564,-1.853131,0.072367,1.009049,0.003553
7.100000,-17.535324,-4.273777,1.348589,-1.853177,0.072093,1.009402,0.004450
7.116667,-17.535551,-4.273787,1.348608,-1.853252,0.072285,1.008851,0.013633
7.133333,-17.535572,-4.273726,1.348579,-1.853292,0.072232,1.008946,0.003845
7.150000,-17.535601,-4.273703,1.348539,-1.853406,0.072104,1.009013,0.002216
7.166667,-17.535622,-4.273744,1.348508,-1.853473,0.072224,1.008565,0.002738
7.183333,-17.535530,-4.273789,1.348469,-1.853436,0.072496,1.008084,0.006142
7.200000,-17.535400,-4.273836,1.348442,-1.853449,0.072665,1.007884,0.008272
7.216667,-17.535475,-4.273973,1.348458,-1.852687,0.073339,1.006068,0.009321
7.233333,-17.535814,-4.274681,1.348537,-1.852924,0.072683,1.004699,0.047117
7.250000,-17.535439,-4.274923,1.348509,-1.851247,0.073758,1.002552,0.026839
7.266667,-17.535486,-4.274914,1.348515,-1.851342,0.073772,1.002532,0.002912
7.283333,-17.535337,-4.274933,1.348512,-1.851124,0.073864,1.002824,0.008999
7.300000,-17.535078,-4.274927,1.348509,-1.850836,0.074012,1.003302,0.015568
7.316667,-17.534927,-4.274910,1.348536,-1.850575,0.074123,1.003592,0.009099
7.333333,-17.535135,-4.274996,1.348602,-1.850467,0.074146,1.003207,0.013495
7.350000,-17.535097,-4.274965,1.348586,-1.850511,0.074180,1.003243,0.002949
7.366667,-17.535133,-4.275057,1.348565,-1.850362,0.074097,1.003006,0.005934
7.383333,-17.535357,-4.274972,1.348527,-1.850851,0.074026,1.002776,0.014315
7.400000,-17.535465,-4.275012,1.348522,-1.850913,0.073974,1.002509,0.006932
7.416667,-17.535357,-4.274982,1.348486,-1.850902,0.073984,1.002690,0.006753
7.433333,-17.535297,-4.274976,1.348473,-1.850876,0.073972,1.002804,0.003567
7.450000,-17.535248,-4.274976,1.348469,-1.850835,0.073988,1.002914,0.002976
7.466667,-17.535234,-4.274997,1.348468,-1.850796,0.074005,1.002936,0.001492
7.483333,-17.535223,-4.275025,1.348472,-1.850741,0.074026,1.002946,0.001849
7.500000,-17.535126,-4.275039,1.348465,-1.850595,0.074092,1.003157,0.005895
7.516667,-17.535013,-4.275063,1.348465,-1.850395,0.074179,1.003364,0.006902
7.533333,-17.534935,-4.275079,1.348492,-1.850236,0.074273,1.003573,0.004792
7.550000,-17.534880,-4.275108,1.348533,-1.850077,0.074347,1.003667,0.003736
7.566667,-17.534763,-4.275056,1.348566,-1.850123,0.074264,1.003869,0.007634
7.583333,-17.535000,-4.276288,1.348614,-1.849566,0.074180,1.001138,0.075250
7.600000,-17.535133,-4.276678,1.348628,-1.848579,0.074387,0.999574,0.024709
7.616667,-17.535179,-4.276575,1.348590,-1.848772,0.074432,0.999471,0.006737
7.633333,-17.535273,-4.276512,1.348553,-1.848984,0.074311,0.999494,0.006777
7.650000,-17.535069,-4.276473,1.348511,-1.848882,0.074319,0.999881,0.012463
7.666667,-17.535044,-4.276483,1.348491,-1.848838,0.074312,0.999907,0.001594
7.683333,-17.535023,-4.276489,1.348486,-1.848811,0.074319,0.999967,0.001321
7.700000,-17.535053,-4.276519,1.348493,-1.848791,0.074326,0.999905,0.002549
7.716667,-17.535025,-4.276548,1.348488,-1.848707,0.074355,0.999935,0.002448
7.733333,-17.534874,-4.276533,1.348485,-1.848551,0.074460,1.000259,0.009084
7.750000,-17.534758,-4.276569,1.348483,-1.848365,0.074527,1.000466,0.007303
7.766667,-17.534552,-4.276582,1.348474,-1.848050,0.074657,1.000843,0.012386
7.783333,-17.534376,-4.276618,1.348484,-1.847726,0.074745,1.001178,0.010739
7.800000,-17.534409,-4.276552,1.348576,-1.847864,0.074814,1.001196,0.004402
7.816667,-17.534290,-4.276533,1.348562,-1.847648,0.074868,1.001281,0.007187
7.833333,-17.534239,-4.276477,1.348531,-1.847648,0.074865,1.001351,0.004535
7.850000,-17.534260,-4.276448,1.348492,-1.847738,0.074829,1.001253,0.002152
7.866667,-17.534224,-4.276400,1.348449,-1.847896,0.074761,1.001385,0.003616
7.883333,-17.534224,-4.276387,1.348416,-1.847934,0.074708,1.001427,0.000772
7.900000,-17.534231,-4.276400,1.348400,-1.847995,0.074673,1.001416,0.000898
7.916667,-17.534254,-4.276413,1.348405,-1.848038,0.074670,1.001379,0.001590
7.933333,-17.534203,-4.276425,1.348399,-1.847965,0.074709,1.001455,0.003165
7.950000,-17.534225,-4.276465,1.348402,-1.847893,0.074731,1.001395,0.002768
7.966667,-17.534128,-4.276479,1.348396,-1.847742,0.074812,1.001576,0.005899
7.983333,-17.533953,-4.276498,1.348387,-1.847480,0.074914,1.001890,0.010591
8.000000,-17.533579,-4.276485,1.348359,-1.847029,0.075097,1.002563,0.022445
8.016667,-17.533342,-4.276485,1.348390,-1.846775,0.075206,1.003030,0.014191
8.033333,-17.534077,-4.276659,1.348510,-1.847164,0.075009,1.001811,0.045280
8.050000,-17.534128,-4.276639,1.348547,-1.847202,0.075015,1.001565,0.003315
8.066667,-17.534817,-4.277017,1.348601,-1.847841,0.074841,1.000029,0.047119
8.083333,-17.534853,-4.276957,1.348563,-1.847635,0.074808,0.999996,0.004234
8.100000,-17.534843,-4.276849,1.348522,-1.847793,0.074748,1.000142,0.006463
8.116667,-17.535704,-4.277035,1.348596,-1.848684,0.074438,0.998597,0.052805
8.133333,-17.535934,-4.277317,1.348615,-1.848483,0.074388,0.997599,0.021833
8.150000,-17.536043,-4.277276,1.348624,-1.848751,0.074341,0.997618,0.006962
8.166667,-17.536058,-4.277300,1.348628,-1.848742,0.074309,0.997659,0.001698
8.183333,-17.536013,-4.277305,1.348631,-1.848708,0.074328,0.997751,0.002765
8.200000,-17.535904,-4.277297,1.348621,-1.848576,0.074370,0.997944,0.006541
8.216667,-17.535805,-4.277279,1.348628,-1.848492,0.074428,0.998103,0.006049
8.233333,-17.535580,-4.277280,1.348640,-1.848219,0.074577,0.998524,0.013504
8.250000,-17.535364,-4.277189,1.348677,-1.848142,0.074659,0.998967,0.014028
8.266667,-17.535191,-4.277172,1.348689,-1.847842,0.074761,0.999198,0.010465
8.283333,-17.535135,-4.277116,1.348700,-1.847822,0.074790,0.999275,0.004714
8.300000,-17.535086,-4.277051,1.348659,-1.847913,0.074748,0.999414,0.004898
8.316667,-17.535046,-4.277001,1.348603,-1.848033,0.074658,0.999553,0.003869
8.333333,-17.535065,-4.276997,1.348565,-1.848071,0.074672,0.999409,0.001167
8.350000,-17.535078,-4.277018,1.348529,-1.848099,0.074611,0.999390,0.001492
8.366667,-17.535074,-4.277036,1.348526,-1.848097,0.074623,0.999383,0.001083
8.383333,-17.535124,-4.277066,1.348531,-1.848115,0.074625,0.999297,0.003494
8.400000,-17.535118,-4.277083,1.348536,-1.848073,0.074643,0.999252,0.001059
8.416667,-17.535101,-4.277122,1.348537,-1.847977,0.074691,0.999285,0.002536
8.433333,-17.535118,-4.277156,1.348552,-1.847913,0.074722,0.999309,0.002303
8.450000,-17.534998,-4.277198,1.348558,-1.847673,0.074815,0.999520,0.007637
8.466667,-17.534807,-4.277211,1.348579,-1.847368,0.074941,0.999904,0.011470
8.483333,-17.534731,-4.277189,1.348628,-1.847229,0.075029,1.000033,0.004755
8.500000,-17.534714,-4.277154,1.348661,-1.847207,0.075071,1.000045,0.002354
8.516667,-17.534670,-4.277102,1.348630,-1.847226,0.075048,1.000094,0.004103
8.533333,-17.534637,-4.277037,1.348572,-1.847392,0.074970,1.000234,0.004325
8.550000,-17.534666,-4.277076,1.348529,-1.847348,0.074930,0.999959,0.002907
8.566667,-17.535484,-4.277450,1.348573,-1.848129,0.074626,0.998275,0.053976
8.583333,-17.535692,-4.277482,1.348584,-1.848066,0.074543,0.997970,0.012620
8.600000,-17.535713,-4.277462,1.348589,-1.848106,0.074555,0.998005,0.001760
8.616667,-17.535736,-4.277466,1.348593,-1.848086,0.074557,0.998036,0.001397
8.633333,-17.535662,-4.277443,1.348600,-1.848006,0.074638,0.998246,0.004670
8.650000,-17.535498,-4.277452,1.348581,-1.847765,0.074739,0.998578,0.009855
8.666667,-17.535124,-4.277404,1.348568,-1.847380,0.074938,0.999306,0.022612
8.683333,-17.534748,-4.277366,1.348573,-1.846955,0.075147,1.000024,0.022658
8.700000,-17.534601,-4.277373,1.348594,-1.846611,0.075251,1.000226,0.008821
8.716667,-17.534534,-4.277331,1.348621,-1.846574,0.075306,1.000306,0.004731
8.733333,-17.534489,-4.277264,1.348597,-1.846629,0.075292,1.000389,0.004857
8.750000,-17.534426,-4.277211,1.348525,-1.846659,0.075217,1.000518,0.004953
8.766667,-17.534410,-4.277166,1.348476,-1.846863,0.075132,1.000626,0.002814
8.783333,-17.534441,-4.277217,1.348441,-1.846756,0.075178,1.000324,0.003543
8.800000,-17.534403,-4.277220,1.348414,-1.846751,0.075164,1.000388,0.002298
8.816667,-17.534409,-4.277220,1.348416,-1.846740,0.075170,1.000421,0.000343
8.833333,-17.534361,-4.277251,1.348412,-1.846647,0.075209,1.000500,0.003412
8.850000,-17.534321,-4.277257,1.348416,-1.846611,0.075220,1.000614,0.002432
8.866667,-17.534100,-4.277273,1.348403,-1.846312,0.075355,1.000996,0.013309
8.883333,-17.533848,-4.277246,1.348399,-1.846042,0.075467,1.001481,0.015197
8.900000,-17.533665,-4.277238,1.348440,-1.845827,0.075596,1.001863,0.010996
8.916667,-17.533579,-4.277393,1.348497,-1.845690,0.075514,1.001703,0.010654
8.933333,-17.533531,-4.277266,1.348521,-1.845582,0.075696,1.001733,0.008157
8.950000,-17.533459,-4.277223,1.348465,-1.845507,0.075690,1.001738,0.005069
8.966667,-17.533438,-4.277151,1.348413,-1.845697,0.075610,1.001826,0.004472
8.983333,-17.533445,-4.277116,1.348366,-1.845884,0.075526,1.001879,0.002138
9.000000,-17.533478,-4.277153,1.348330,-1.845840,0.075527,1.001694,0.002918
9.016667,-17.533375,-4.277146,1.348304,-1.845785,0.075557,1.001839,0.006193
9.033333,-17.533386,-4.277162,1.348305,-1.845812,0.075541,1.001888,0.001191
9.050000,-17.533447,-4.277212,1.348321,-1.845770,0.075554,1.001775,0.004737
9.066667,-17.533384,-4.277219,1.348323,-1.845683,0.075581,1.001921,0.003801
9.083333,-17.533104,-4.277228,1.348312,-1.845316,0.075740,1.002421,0.016832
9.100000,-17.532703,-4.277214,1.348305,-1.844826,0.075954,1.003148,0.024049
9.116667,-17.532455,-4.277166,1.348348,-1.844322,0.076266,1.003393,0.015145
9.133333,-17.532492,-4.277173,1.348398,-1.844383,0.076226,1.003425,0.002211
9.150000,-17.532440,-4.277129,1.348373,-1.844339,0.076240,1.003436,0.004078
9.166667,-17.532383,-4.277061,1.348304,-1.844390,0.076180,1.003553,0.005341
9.183333,-17.532341,-4.277016,1.348233,-1.844501,0.076083,1.003681,0.003663
9.200000,-17.532370,-4.277032,1.348189,-1.844509,0.076089,1.003436,0.001959
9.216667,-17.532358,-4.277045,1.348164,-1.844560,0.076064,1.003441,0.001055
9.233333,-17.532393,-4.277062,1.348165,-1.844585,0.076034,1.003430,0.002303
9.250000,-17.532354,-4.277082,1.348164,-1.844519,0.076077,1.003493,0.002572
9.266667,-17.532303,-4.277120,1.348170,-1.844403,0.076127,1.003608,0.003845
9.283333,-17.532152,-4.277149,1.348175,-1.844139,0.076229,1.003915,0.009202
9.300000,-17.531897,-4.277171,1.348182,-1.843751,0.076390,1.004392,0.015394
9.316667,-17.531801,-4.277341,1.348239,-1.843591,0.076285,1.004465,0.011707
9.333333,-17.531731,-4.277253,1.348267,-1.843301,0.076512,1.004497,0.006801
9.350000,-17.531651,-4.277164,1.348258,-1.843394,0.076484,1.004748,0.007150
9.366667,-17.531610,-4.277112,1.348190,-1.843434,0.076433,1.004781,0.003983
9.383333,-17.531563,-4.277069,1.348109,-1.843549,0.076315,1.004914,0.003830
9.400000,-17.531551,-4.277053,1.348052,-1.843620,0.076253,1.004941,0.001167
9.416667,-17.531641,-4.277031,1.348079,-1.843907,0.076213,1.004881,0.005544
9.433333,-17.531633,-4.277066,1.348065,-1.843794,0.076242,1.004837,0.002138
9.450000,-17.531620,-4.277147,1.348040,-1.843574,0.076269,1.004748,0.004958
9.466667,-17.531496,-4.277182,1.348036,-1.843377,0.076384,1.004906,0.007726
9.483333,-17.531174,-4.277185,1.348023,-1.842957,0.076568,1.005474,0.019341
9.500000,-17.530661,-4.277167,1.348002,-1.842298,0.076811,1.006382,0.030803
9.516667,-17.530468,-4.277119,1.348061,-1.841982,0.077027,1.006649,0.011914
9.533333,-17.530354,-4.277084,1.348080,-1.842137,0.076997,1.007011,0.007185
9.550000,-17.530222,-4.276974,1.348050,-1.841868,0.077061,1.007182,0.010297
9.566667,-17.530239,-4.276951,1.347984,-1.842185,0.076808,1.007377,0.001694
9.583333,-17.530249,-4.276854,1.347928,-1.842367,0.076792,1.007443,0.005864
9.600000,-17.530264,-4.276855,1.347886,-1.842449,0.076724,1.007426,0.000916
9.616667,-17.530260,-4.276839,1.347892,-1.842588,0.076734,1.007471,0.000971
9.633333,-17.530233,-4.276887,1.347870,-1.842439,0.076764,1.007448,0.003329
9.650000,-17.530079,-4.276923,1.347850,-1.842181,0.076856,1.007663,0.009515
9.666667,-17.529865,-4.276924,1.347854,-1.841897,0.077012,1.008071,0.012818
9.683333,-17.529356,-4.276906,1.347820,-1.841230,0.077258,1.008953,0.030574
9.700000,-17.528889,-4.276846,1.347843,-1.840756,0.077505,1.009886,0.028269
9.716667,-17.528803,-4.276891,1.347880,-1.840278,0.077746,1.009589,0.005797
9.733333,-17.528746,-4.276849,1.347880,-1.840232,0.077731,1.009744,0.004257
9.750000,-17.528742,-4.276856,1.347840,-1.840489,0.077507,1.009862,0.000486
9.766667,-17.528849,-4.276800,1.347779,-1.840681,0.077461,1.009669,0.007230
9.783333,-17.528837,-4.276768,1.347723,-1.840833,0.077377,1.009724,0.002063
9.800000,-17.529116,-4.276608,1.347888,-1.841866,0.077328,1.009658,0.019248
9.816667,-17.529507,-4.276346,1.348193,-1.843381,0.077363,1.009645,0.028265
9.833333,-17.529802,-4.276124,1.348476,-1.844650,0.077433,1.009751,0.022190
9.850000,-17.529388,-4.276346,1.348269,-1.843366,0.077560,1.009970,0.028200
9.866667,-17.528000,-4.277076,1.347452,-1.838933,0.077763,1.010594,0.094126
9.883333,-17.527460,-4.277040,1.347433,-1.838088,0.078120,1.011433,0.032458
9.900000,-17.527319,-4.277081,1.347468,-1.837798,0.078180,1.011569,0.008819
9.916667,-17.527258,-4.277000,1.347516,-1.837865,0.078201,1.011804,0.006111
9.933333,-17.527193,-4.276917,1.347468,-1.837963,0.078127,1.011992,0.006341
9.950000,-17.527142,-4.276846,1.347371,-1.838076,0.078019,1.012142,0.005219
9.966667,-17.527149,-4.276797,1.347309,-1.838284,0.077927,1.012192,0.003010
9.983333,-17.527491,-4.276477,1.347538,-1.839588,0.078022,1.012080,0.028074
10.000000,-17.528498,-4.276188,1.348028,-1.842136,0.077910,1.011297,0.062855
10.016667,-17.529295,-4.275671,1.348646,-1.845194,0.077904,1.011320,0.057041
10.033333,-17.529476,-4.275462,1.348879,-1.846220,0.077956,1.011557,0.016590
10.050000,-17.527451,-4.276671,1.347507,-1.839117,0.078064,1.011951,0.141546
10.066667,-17.526960,-4.276702,1.347458,-1.838310,0.078302,1.012722,0.029472
10.083333,-17.526834,-4.276694,1.347515,-1.837992,0.078445,1.012756,0.007569
10.100000,-17.526804,-4.276630,1.347549,-1.837959,0.078475,1.012864,0.004274
10.116667,-17.526718,-4.276539,1.347485,-1.838045,0.078385,1.013102,0.007509
10.133333,-17.526665,-4.276481,1.347375,-1.838145,0.078259,1.013222,0.004717
10.150000,-17.526758,-4.276278,1.347448,-1.838802,0.078328,1.013233,0.013390
10.166667,-17.527353,-4.275862,1.347881,-1.841314,0.078198,1.013397,0.043591
10.183333,-17.528378,-4.275168,1.348675,-1.845285,0.078212,1.013407,0.074226
10.200000,-17.529453,-4.274383,1.349578,-1.849641,0.078289,1.013569,0.079915
10.216667,-17.529612,-4.274041,1.349903,-1.851097,0.078400,1.014087,0.022580
10.233333,-17.526834,-4.275703,1.348075,-1.841433,0.078628,1.014779,0.194179
10.250000,-17.524099,-4.277371,1.346247,-1.831889,0.078721,1.015099,0.192217
10.266667,-17.523720,-4.277435,1.346175,-1.830981,0.078859,1.015423,0.023099
10.283333,-17.523682,-4.277328,1.346209,-1.831142,0.078866,1.015582,0.006859
10.300000,-17.523539,-4.277249,1.346096,-1.831104,0.078778,1.015840,0.009782
10.316667,-17.523497,-4.277174,1.346010,-1.831300,0.078648,1.016010,0.005149
10.333333,-17.523554,-4.277092,1.346005,-1.831703,0.078576,1.016040,0.006024
10.350000,-17.523954,-4.276818,1.346298,-1.833348,0.078544,1.016029,0.029124
10.366667,-17.524599,-4.276324,1.346855,-1.836024,0.078592,1.016180,0.048732
10.383333,-17.525133,-4.275862,1.347395,-1.838513,0.078695,1.016428,0.042372
10.400000,-17.524530,-4.275998,1.347164,-1.837142,0.078841,1.016935,0.037077
10.416667,-17.522417,-4.277073,1.345898,-1.830265,0.079203,1.017514,0.142270
10.433333,-17.521912,-4.276999,1.345873,-1.829577,0.079453,1.018382,0.030658
10.450000,-17.521599,-4.276931,1.345889,-1.829193,0.079593,1.018947,0.019197
10.466667,-17.521564,-4.276842,1.345908,-1.829276,0.079644,1.018947,0.005760
10.483333,-17.521507,-4.276819,1.345829,-1.829458,0.079436,1.019113,0.003698
10.500000,-17.522005,-4.276878,1.345816,-1.830006,0.079247,1.018242,0.030079
10.516667,-17.522306,-4.276741,1.345934,-1.830995,0.079139,1.018087,0.019859
10.533333,-17.522984,-4.276307,1.346427,-1.833559,0.079119,1.017985,0.048253
10.550000,-17.524057,-4.275651,1.347231,-1.837431,0.079176,1.017741,0.075520
10.566667,-17.524855,-4.274990,1.347980,-1.841018,0.079253,1.018081,0.062135
10.583333,-17.524250,-4.275269,1.347702,-1.839238,0.079407,1.018506,0.039953
10.600000,-17.521597,-4.276856,1.345902,-1.829867,0.079605,1.019170,0.185519
10.616667,-17.521072,-4.276852,1.345861,-1.829018,0.079845,1.019960,0.031473
10.633333,-17.521017,-4.276841,1.345900,-1.828789,0.079921,1.020009,0.003378
10.650000,-17.520998,-4.276761,1.345883,-1.828891,0.079891,1.020069,0.004941
10.666667,-17.520855,-4.276658,1.345770,-1.828770,0.079910,1.020209,0.010593
10.683333,-17.520937,-4.276662,1.345703,-1.828907,0.079883,1.019860,0.004928
10.700000,-17.521416,-4.276332,1.346027,-1.830851,0.079804,1.019849,0.034887
10.716667,-17.522451,-4.275649,1.346820,-1.834857,0.079788,1.019806,0.074432
10.733333,-17.523773,-4.274742,1.347876,-1.840028,0.079800,1.019943,0.096198
10.750000,-17.524675,-4.274090,1.348670,-1.843740,0.079875,1.020141,0.066764
