t,x,y,z,roll,pitch,yaw,v
5.216667,-17.665983,-5.827523,0.390676,-0.035723,-0.161684,-1.034456,0.013480
5.233333,-17.665833,-5.828454,0.390895,-0.036373,-0.161689,-1.031612,0.056602
5.250000,-17.665817,-5.829046,0.391004,-0.036726,-0.161546,-1.029847,0.035517
5.266667,-17.665751,-5.830092,0.391233,-0.037403,-0.161489,-1.026823,0.062927
5.283333,-17.665836,-5.830967,0.391405,-0.037919,-0.161323,-1.024471,0.052723
5.300000,-17.666054,-5.831812,0.391586,-0.038391,-0.161292,-1.022668,0.052377
5.316667,-17.666380,-5.832522,0.391727,-0.038720,-0.161272,-1.021514,0.046854
5.333333,-17.666794,-5.832882,0.391786,-0.038880,-0.161167,-1.021182,0.032914
5.350000,-17.666849,-5.833573,0.391927,-0.039253,-0.161124,-1.019520,0.041589
5.366667,-17.667023,-5.834338,0.392075,-0.039651,-0.161064,-1.017819,0.047058
5.383333,-17.667343,-5.834863,0.392181,-0.039908,-0.160969,-1.016964,0.036904
5.400000,-17.667700,-5.834955,0.392199,-0.039935,-0.160959,-1.017368,0.022101
5.416667,-17.667654,-5.835549,0.392336,-0.040257,-0.161046,-1.016019,0.035754
5.433333,-17.667885,-5.836439,0.392492,-0.040758,-0.160796,-1.013737,0.055153
5.450000,-17.668118,-5.837420,0.392727,-0.041319,-0.160909,-1.011834,0.060513
5.466667,-17.668476,-5.838187,0.392867,-0.041639,-0.160912,-1.010611,0.050813
5.483333,-17.669041,-5.838880,0.393015,-0.041948,-0.160927,-1.009963,0.053602
5.500000,-17.669258,-5.840056,0.393251,-0.042670,-0.160635,-1.007086,0.071777
5.516667,-17.669226,-5.840753,0.393407,-0.042992,-0.160869,-1.005521,0.041845
5.533333,-17.669470,-5.842017,0.393622,-0.043660,-0.160217,-1.002032,0.077247
5.550000,-17.669786,-5.843629,0.393889,-0.044316,-0.159889,-0.998295,0.098607
5.566667,-17.670124,-5.844718,0.394076,-0.044734,-0.159656,-0.995975,0.068359
5.583333,-17.670094,-5.846919,0.394582,-0.045703,-0.160351,-0.991376,0.132078
5.600000,-17.670546,-5.847454,0.394599,-0.046011,-0.159206,-0.989485,0.042047
5.616667,-17.671078,-5.847907,0.394657,-0.046052,-0.159147,-0.989382,0.041912
5.633333,-17.671070,-5.849067,0.394954,-0.046442,-0.160112,-0.987462,0.069610
5.650000,-17.671610,-5.848492,0.394752,-0.046200,-0.158969,-0.988756,0.047302
5.666667,-17.671211,-5.849908,0.395115,-0.046771,-0.160267,-0.985425,0.088274
5.683333,-17.671206,-5.850389,0.395191,-0.046848,-0.160167,-0.984950,0.028813
5.700000,-17.671085,-5.851232,0.395344,-0.047230,-0.160031,-0.982533,0.051122
5.716667,-17.671268,-5.850943,0.395232,-0.047428,-0.158686,-0.981913,0.020550
5.733333,-17.671446,-5.850741,0.395183,-0.047307,-0.158628,-0.982663,0.016116
5.750000,-17.671095,-5.851815,0.395467,-0.047531,-0.160042,-0.981190,0.067811
5.766667,-17.671877,-5.850019,0.395040,-0.046721,-0.159022,-0.985704,0.117519
5.783333,-17.672396,-5.849181,0.394872,-0.046337,-0.158878,-0.988467,0.059174
5.800000,-17.672649,-5.847834,0.394610,-0.045717,-0.158907,-0.992250,0.082216
5.816667,-17.672239,-5.847527,0.394659,-0.045377,-0.160628,-0.994118,0.030756
5.833333,-17.672476,-5.845131,0.394137,-0.044157,-0.160192,-1.000070,0.144408
5.850000,-17.672495,-5.843080,0.393772,-0.043399,-0.160233,-1.005276,0.123087
5.866667,-17.672073,-5.841532,0.393540,-0.042698,-0.161089,-1.009402,0.096251
5.883333,-17.671650,-5.840236,0.393260,-0.042150,-0.161003,-1.011637,0.081808
5.900000,-17.671320,-5.838261,0.392841,-0.041110,-0.160976,-1.015999,0.120146
5.916667,-17.671055,-5.835819,0.392308,-0.039759,-0.160821,-1.021559,0.147374
5.933333,-17.670858,-5.833089,0.391759,-0.038374,-0.160763,-1.028242,0.164217
5.950000,-17.670486,-5.830877,0.391268,-0.036867,-0.161234,-1.033949,0.134614
5.966667,-17.670116,-5.828477,0.390795,-0.035479,-0.161710,-1.040429,0.145668
5.983333,-17.669325,-5.827667,0.390737,-0.035179,-0.162992,-1.041560,0.067959
6.000000,-17.668531,-5.826278,0.390467,-0.034320,-0.163170,-1.044879,0.096006
6.016667,-17.667755,-5.825174,0.390245,-0.033760,-0.163247,-1.046432,0.080971
6.033333,-17.667093,-5.823542,0.389878,-0.032908,-0.162975,-1.049176,0.105678
6.050000,-17.666496,-5.822187,0.389649,-0.032260,-0.163330,-1.052050,0.088798
6.066667,-17.665754,-5.821190,0.389467,-0.031967,-0.163400,-1.053323,0.074570
6.083333,-17.665186,-5.819165,0.389011,-0.030859,-0.163499,-1.058013,0.126203
6.100000,-17.664398,-5.817640,0.388704,-0.030270,-0.164152,-1.061397,0.102982
6.116667,-17.663616,-5.815946,0.388402,-0.029942,-0.164398,-1.064656,0.111985
6.133333,-17.662571,-5.814228,0.388008,-0.029129,-0.164695,-1.067768,0.120636
6.150000,-17.661385,-5.811603,0.387347,-0.027826,-0.164060,-1.071824,0.172864
6.166667,-17.659893,-5.809795,0.386875,-0.027059,-0.164632,-1.074645,0.140616
6.183333,-17.658590,-5.807365,0.386274,-0.025721,-0.165266,-1.079810,0.165403
6.200000,-17.657434,-5.804678,0.385774,-0.025606,-0.165990,-1.085842,0.175529
6.216667,-17.655649,-5.802568,0.385099,-0.024032,-0.166256,-1.088819,0.165836
6.233333,-17.653799,-5.799364,0.384292,-0.022462,-0.167048,-1.095496,0.221982
6.250000,-17.651802,-5.796824,0.383601,-0.021163,-0.167502,-1.099397,0.193867
6.266667,-17.649954,-5.793635,0.382809,-0.019507,-0.168070,-1.105885,0.221157
6.283333,-17.648262,-5.790259,0.382154,-0.018810,-0.168806,-1.113261,0.226546
6.300000,-17.646400,-5.786237,0.381275,-0.017024,-0.169577,-1.122804,0.265922
6.316667,-17.644175,-5.782825,0.380552,-0.015870,-0.170335,-1.129741,0.244467
6.333333,-17.641846,-5.779813,0.379898,-0.015259,-0.171314,-1.135457,0.228403
6.350000,-17.639645,-5.776123,0.379136,-0.014024,-0.171808,-1.142927,0.257809
6.366667,-17.637249,-5.772562,0.378449,-0.012981,-0.172401,-1.149758,0.257534
6.383333,-17.634720,-5.769515,0.377650,-0.011684,-0.172983,-1.154799,0.237571
6.400000,-17.632019,-5.766149,0.376587,-0.008771,-0.173298,-1.160803,0.258935
6.416667,-17.629225,-5.763030,0.375756,-0.006588,-0.173958,-1.166407,0.251256
6.433333,-17.626446,-5.760196,0.374836,-0.004073,-0.174710,-1.171289,0.238144
6.450000,-17.625454,-5.757100,0.374825,-0.007275,-0.175536,-1.178991,0.195092
6.466667,-17.622871,-5.754219,0.373938,-0.004886,-0.175889,-1.183699,0.232125
6.483333,-17.621031,-5.750013,0.373686,-0.001472,-0.173559,-1.190546,0.275476
6.500000,-17.619833,-5.747678,0.373691,-0.001083,-0.173119,-1.194945,0.157437
6.516667,-17.618528,-5.746854,0.372897,0.001038,-0.173812,-1.194905,0.092598
6.533333,-17.618193,-5.745918,0.372983,0.000624,-0.173553,-1.196751,0.059664
6.550000,-17.617764,-5.745861,0.372945,0.000621,-0.173690,-1.197214,0.025977
6.566667,-17.618187,-5.745807,0.373061,0.000265,-0.173376,-1.196783,0.025607
6.583333,-17.618708,-5.746959,0.373224,-0.000264,-0.173463,-1.194826,0.075855
6.600000,-17.619579,-5.748425,0.373521,-0.000978,-0.173330,-1.192353,0.102323
6.616667,-17.620234,-5.750731,0.373441,-0.000565,-0.173976,-1.187639,0.143847
6.633333,-17.621902,-5.753797,0.373887,-0.001871,-0.174037,-1.180734,0.209401
6.650000,-17.623287,-5.757270,0.373977,-0.002589,-0.173909,-1.171231,0.224375
6.666667,-17.626930,-5.761491,0.376027,-0.011109,-0.174799,-1.164538,0.334541
6.683333,-17.627644,-5.764102,0.375755,-0.007387,-0.173413,-1.156971,0.162411
6.700000,-17.629669,-5.767098,0.376607,-0.009421,-0.172911,-1.150508,0.216989
6.716667,-17.631702,-5.769903,0.377467,-0.011682,-0.172457,-1.144878,0.207829
6.733333,-17.633358,-5.772323,0.378155,-0.013010,-0.172372,-1.140845,0.175925
6.750000,-17.634958,-5.774538,0.378721,-0.014193,-0.172013,-1.136766,0.163974
6.766667,-17.636274,-5.777152,0.379330,-0.015683,-0.171696,-1.130760,0.175572
6.783333,-17.637781,-5.779432,0.379973,-0.017317,-0.171225,-1.125839,0.163987
6.800000,-17.639048,-5.781126,0.380423,-0.018261,-0.170840,-1.122632,0.126915
6.816667,-17.639891,-5.783281,0.380866,-0.019270,-0.170566,-1.117390,0.138859
6.833333,-17.640951,-5.785010,0.381358,-0.020451,-0.170072,-1.113358,0.121700
6.850000,-17.641758,-5.786200,0.381618,-0.020899,-0.169867,-1.111241,0.086249
6.866667,-17.642405,-5.786942,0.381788,-0.021140,-0.169712,-1.110177,0.059072
6.883333,-17.642912,-5.787807,0.381967,-0.021569,-0.169468,-1.108150,0.060168
6.900000,-17.643263,-5.788883,0.382183,-0.022046,-0.169335,-1.105475,0.067893
6.916667,-17.643654,-5.789531,0.382344,-0.022328,-0.169306,-1.104384,0.045386
6.933333,-17.643806,-5.790328,0.382520,-0.022789,-0.169158,-1.102052,0.048676
6.950000,-17.643921,-5.791276,0.382738,-0.023456,-0.168897,-1.098885,0.057290
6.966667,-17.643946,-5.792239,0.382964,-0.024127,-0.168726,-1.095663,0.057812
6.983333,-17.643904,-5.793046,0.383150,-0.024725,-0.168489,-1.092738,0.048531
7.000000,-17.643791,-5.793866,0.383345,-0.025317,-0.168410,-1.089769,0.049642
7.016667,-17.643505,-5.794512,0.383503,-0.025712,-0.168607,-1.087598,0.042371
7.033333,-17.643251,-5.794749,0.383543,-0.026015,-0.168441,-1.085941,0.020849
7.050000,-17.642979,-5.794562,0.383521,-0.026036,-0.168523,-1.085992,0.019839
7.066667,-17.642700,-5.793664,0.383286,-0.025474,-0.168734,-1.088401,0.056459
7.083333,-17.642269,-5.792307,0.382952,-0.024717,-0.168955,-1.091842,0.085406
7.100000,-17.641708,-5.791583,0.382869,-0.024753,-0.168961,-1.092657,0.054961
7.116667,-17.641058,-5.790530,0.382542,-0.023959,-0.169452,-1.095170,0.074229
7.133333,-17.640364,-5.789051,0.382201,-0.023271,-0.169647,-1.098374,0.098039
7.150000,-17.639563,-5.787686,0.381945,-0.022944,-0.169622,-1.100598,0.094947
7.166667,-17.638786,-5.785923,0.381519,-0.021951,-0.169957,-1.104843,0.115599
7.183333,-17.637850,-5.783932,0.381072,-0.020960,-0.170264,-1.109293,0.132004
7.200000,-17.636745,-5.782415,0.380656,-0.020092,-0.170561,-1.112108,0.112575
7.216667,-17.635637,-5.781483,0.380410,-0.019886,-0.171058,-1.113186,0.086888
7.233333,-17.634605,-5.779993,0.380112,-0.019607,-0.171226,-1.115604,0.108751
7.250000,-17.633644,-5.778378,0.379745,-0.018831,-0.171963,-1.119585,0.112745
7.266667,-17.632311,-5.775952,0.379196,-0.017890,-0.172261,-1.124610,0.166126
7.283333,-17.630301,-5.772312,0.377919,-0.013571,-0.172273,-1.132712,0.249505
7.300000,-17.628353,-5.768645,0.376959,-0.010818,-0.172818,-1.141639,0.249089
7.316667,-17.626284,-5.764344,0.375738,-0.007239,-0.173292,-1.152683,0.286383
7.333333,-17.624496,-5.759616,0.374784,-0.004278,-0.173805,-1.165949,0.303261
7.350000,-17.622807,-5.754863,0.374219,-0.002710,-0.173517,-1.177795,0.302702
7.366667,-17.621403,-5.751050,0.373910,-0.001713,-0.173100,-1.186717,0.243807
7.383333,-17.620382,-5.747366,0.373626,-0.000758,-0.173290,-1.195486,0.229310
7.400000,-17.618982,-5.742264,0.372991,0.000587,-0.172867,-1.205568,0.317472
7.416667,-17.617207,-5.737641,0.371916,0.003545,-0.173418,-1.214657,0.297108
7.433333,-17.616711,-5.734422,0.371296,0.001412,-0.175409,-1.222457,0.195454
7.450000,-17.615437,-5.731135,0.370933,0.002199,-0.175431,-1.228862,0.211482
7.466667,-17.614290,-5.728711,0.370639,0.003065,-0.175912,-1.233607,0.160922
7.483333,-17.612267,-5.724843,0.369718,0.008030,-0.174029,-1.240414,0.261905
7.500000,-17.611956,-5.723547,0.369657,0.006208,-0.175673,-1.243360,0.079969
7.516667,-17.611485,-5.719232,0.369129,0.007177,-0.175394,-1.251543,0.260461
7.533333,-17.611078,-5.715860,0.368889,0.007067,-0.175816,-1.258332,0.203738
7.550000,-17.610498,-5.712976,0.368578,0.007573,-0.175634,-1.263667,0.176525
7.566667,-17.609686,-5.710605,0.368284,0.008374,-0.175875,-1.268718,0.150399
7.583333,-17.608723,-5.709176,0.368153,0.008613,-0.175675,-1.271107,0.103403
7.600000,-17.607916,-5.708026,0.368030,0.009099,-0.175549,-1.274523,0.084271
7.616667,-17.606907,-5.707168,0.367990,0.009599,-0.175540,-1.278572,0.079480
7.633333,-17.606239,-5.707136,0.368069,0.009295,-0.175131,-1.278079,0.040099
7.650000,-17.604979,-5.706762,0.367747,0.012106,-0.174080,-1.277770,0.078901
7.666667,-17.604984,-5.706651,0.367678,0.012592,-0.174820,-1.277757,0.006704
7.683333,-17.604784,-5.706584,0.367666,0.012482,-0.174442,-1.277703,0.012666
7.700000,-17.604647,-5.706844,0.367718,0.012291,-0.174274,-1.276313,0.017636
7.716667,-17.604548,-5.706978,0.367725,0.012258,-0.174346,-1.275976,0.010002
7.733333,-17.604496,-5.706946,0.367728,0.012331,-0.174627,-1.276227,0.003636
7.750000,-17.604572,-5.707495,0.367787,0.012523,-0.174976,-1.275295,0.033275
7.766667,-17.606577,-5.708584,0.369006,0.009094,-0.174806,-1.274169,0.136882
7.783333,-17.607019,-5.709376,0.367727,0.010849,-0.176102,-1.274581,0.054410
7.800000,-17.608236,-5.710627,0.367767,0.010558,-0.175901,-1.272324,0.104723
7.816667,-17.609512,-5.712162,0.367974,0.009995,-0.175768,-1.269707,0.119742
7.833333,-17.610321,-5.714257,0.368224,0.009353,-0.175660,-1.265671,0.134753
7.850000,-17.611111,-5.716579,0.368400,0.009255,-0.176241,-1.261445,0.147167
7.866667,-17.612329,-5.719759,0.368511,0.009014,-0.176468,-1.253457,0.204335
7.883333,-17.613363,-5.721737,0.368819,0.007772,-0.175859,-1.250159,0.133933
7.900000,-17.614229,-5.724186,0.369050,0.007671,-0.176407,-1.246483,0.155857
7.916667,-17.615358,-5.726057,0.369506,0.008343,-0.174693,-1.242675,0.131076
7.933333,-17.617094,-5.729067,0.369955,0.007319,-0.174419,-1.237364,0.208489
7.950000,-17.618950,-5.732767,0.370448,0.006028,-0.174862,-1.229791,0.248374
7.966667,-17.621462,-5.737149,0.371424,0.003468,-0.174431,-1.221290,0.303038
7.983333,-17.623087,-5.742224,0.371730,0.003151,-0.175519,-1.212482,0.319756
8.000000,-17.625845,-5.748065,0.372840,0.000386,-0.174984,-1.201440,0.387527
8.016667,-17.628929,-5.754239,0.374246,-0.004973,-0.176352,-1.191947,0.414119
8.033333,-17.632269,-5.759896,0.375653,-0.008229,-0.177212,-1.181557,0.394168
8.050000,-17.634809,-5.765060,0.376484,-0.008014,-0.175099,-1.169123,0.345290
8.066667,-17.638498,-5.770819,0.378288,-0.012270,-0.173089,-1.156148,0.410335
8.083333,-17.640539,-5.775693,0.378973,-0.012243,-0.171402,-1.146202,0.317081
8.100000,-17.643347,-5.780692,0.380530,-0.015595,-0.171137,-1.136328,0.343992
8.116667,-17.646696,-5.785080,0.381911,-0.018549,-0.169531,-1.126286,0.331204
8.133333,-17.649052,-5.790051,0.382306,-0.019234,-0.168901,-1.114625,0.330054
8.150000,-17.651327,-5.794772,0.383421,-0.021608,-0.168012,-1.104615,0.314455
8.166667,-17.653818,-5.798568,0.384563,-0.024110,-0.167101,-1.097168,0.272402
8.183333,-17.656134,-5.801918,0.385673,-0.026244,-0.166265,-1.090710,0.244331
8.200000,-17.658516,-5.805283,0.386774,-0.028501,-0.165279,-1.084099,0.247401
8.216667,-17.660204,-5.808519,0.387405,-0.029605,-0.164763,-1.078281,0.218978
8.233333,-17.662359,-5.811893,0.388540,-0.032149,-0.163638,-1.071128,0.240200
8.250000,-17.664026,-5.815447,0.389166,-0.033309,-0.163331,-1.064510,0.235551
8.266667,-17.665321,-5.819897,0.390154,-0.035073,-0.163370,-1.054851,0.278096
8.283333,-17.666565,-5.823225,0.390321,-0.035327,-0.162104,-1.046789,0.213130
8.300000,-17.667770,-5.826192,0.390617,-0.035727,-0.161798,-1.041389,0.192198
8.316667,-17.669189,-5.829400,0.391170,-0.036956,-0.161255,-1.034833,0.210428
8.333333,-17.670517,-5.832963,0.391813,-0.038605,-0.161085,-1.028190,0.228132
8.350000,-17.671898,-5.836374,0.392447,-0.040213,-0.160655,-1.021450,0.220838
8.366667,-17.672876,-5.839696,0.393060,-0.041510,-0.160913,-1.014886,0.207766
8.383333,-17.673672,-5.842890,0.393617,-0.042604,-0.160720,-1.008607,0.197484
8.400000,-17.674452,-5.846155,0.394253,-0.043875,-0.160457,-1.001595,0.201436
8.416667,-17.675440,-5.849447,0.394818,-0.045252,-0.159982,-0.994568,0.206229
8.433333,-17.676323,-5.852597,0.395363,-0.046411,-0.159508,-0.988371,0.196259
8.450000,-17.677197,-5.855726,0.395901,-0.047502,-0.159148,-0.982074,0.194947
8.466667,-17.678104,-5.858775,0.396425,-0.048681,-0.158508,-0.975620,0.190845
8.483333,-17.680016,-5.860958,0.398035,-0.052502,-0.157424,-0.972193,0.174081
8.500000,-17.680092,-5.862436,0.397006,-0.049684,-0.158171,-0.970387,0.088838
8.516667,-17.681961,-5.863764,0.398859,-0.054185,-0.156710,-0.968028,0.137575
8.533333,-17.681356,-5.865488,0.397547,-0.050524,-0.158024,-0.965702,0.109604
8.550000,-17.683708,-5.866496,0.399833,-0.056292,-0.155909,-0.963983,0.153522
8.566667,-17.682440,-5.868637,0.398271,-0.052071,-0.157591,-0.959801,0.149311
8.583333,-17.684429,-5.869906,0.400612,-0.057832,-0.155614,-0.957121,0.141590
8.600000,-17.684299,-5.870949,0.400423,-0.057246,-0.156001,-0.955218,0.063053
8.616667,-17.684603,-5.871007,0.400902,-0.058541,-0.155451,-0.954730,0.018528
8.633333,-17.683939,-5.870773,0.400603,-0.057871,-0.155736,-0.954571,0.042230
8.650000,-17.683208,-5.869605,0.400062,-0.056655,-0.156157,-0.956501,0.082695
8.666667,-17.682051,-5.868321,0.399500,-0.055488,-0.156455,-0.957894,0.103696
8.683333,-17.680658,-5.866238,0.398576,-0.053114,-0.157987,-0.962245,0.150369
8.700000,-17.679449,-5.862390,0.397226,-0.050380,-0.157756,-0.968941,0.241989
8.716667,-17.678556,-5.859434,0.397146,-0.050558,-0.157652,-0.973827,0.185265
8.733333,-17.677456,-5.856642,0.396786,-0.049892,-0.158192,-0.978914,0.180058
8.750000,-17.676270,-5.853917,0.396393,-0.049325,-0.158142,-0.982969,0.178356
8.766667,-17.675175,-5.850935,0.396084,-0.048654,-0.158765,-0.988716,0.190579
8.783333,-17.673840,-5.848197,0.395720,-0.048131,-0.158817,-0.992960,0.182745
8.800000,-17.672403,-5.846160,0.395519,-0.047802,-0.159507,-0.995871,0.149547
8.816667,-17.671350,-5.843570,0.395160,-0.047222,-0.159597,-1.000160,0.167759
8.833333,-17.670097,-5.841700,0.394946,-0.047036,-0.159584,-1.002103,0.135071
8.850000,-17.669048,-5.839282,0.394574,-0.046059,-0.159695,-1.006423,0.158148
8.866667,-17.668381,-5.836241,0.394337,-0.045817,-0.159065,-1.011698,0.186792
8.883333,-17.667412,-5.834094,0.394091,-0.045169,-0.159334,-1.015452,0.141368
8.900000,-17.666533,-5.832273,0.393843,-0.044605,-0.159323,-1.018309,0.121281
8.916667,-17.665510,-5.831330,0.393676,-0.044327,-0.159453,-1.018835,0.083477
8.933333,-17.664848,-5.829926,0.393505,-0.043805,-0.159559,-1.021245,0.093120
8.950000,-17.664101,-5.829147,0.393471,-0.043742,-0.159435,-1.021526,0.064771
8.966667,-17.663483,-5.828288,0.393225,-0.043322,-0.159521,-1.022652,0.063505
8.983333,-17.663216,-5.827043,0.393107,-0.043131,-0.159641,-1.025362,0.076428
9.000000,-17.662928,-5.825445,0.392930,-0.042670,-0.159634,-1.028802,0.097418
9.016667,-17.662350,-5.824787,0.392898,-0.042941,-0.159890,-1.029526,0.052526
9.033333,-17.661434,-5.825047,0.392879,-0.043086,-0.159954,-1.027164,0.057094
9.050000,-17.660952,-5.824592,0.392809,-0.042954,-0.159892,-1.027230,0.039790
9.066667,-17.660641,-5.824208,0.392781,-0.043080,-0.160053,-1.027650,0.029616
9.083333,-17.660458,-5.823046,0.392608,-0.042383,-0.160129,-1.030548,0.070612
9.100000,-17.660105,-5.822461,0.392564,-0.042555,-0.160341,-1.031779,0.040995
9.116667,-17.659830,-5.822134,0.392524,-0.042708,-0.159875,-1.031192,0.025584
9.133333,-17.659288,-5.822807,0.392580,-0.042940,-0.160136,-1.028736,0.051804
9.150000,-17.659153,-5.822366,0.392516,-0.042816,-0.160015,-1.029360,0.027684
9.166667,-17.658932,-5.822164,0.392483,-0.042688,-0.159991,-1.029598,0.017964
9.183333,-17.658777,-5.821958,0.392452,-0.042694,-0.160157,-1.030075,0.015472
9.200000,-17.658777,-5.821445,0.392422,-0.042370,-0.160170,-1.031391,0.030756
9.216667,-17.658777,-5.820708,0.392311,-0.042499,-0.160092,-1.033086,0.044231
9.233333,-17.658531,-5.820107,0.392284,-0.042401,-0.160137,-1.034233,0.038955
9.250000,-17.658098,-5.819717,0.392153,-0.042058,-0.160034,-1.034246,0.034946
9.266667,-17.657671,-5.819591,0.392158,-0.042284,-0.160264,-1.034026,0.026732
9.283333,-17.657495,-5.818900,0.392060,-0.042149,-0.160185,-1.035264,0.042800
9.300000,-17.657064,-5.818658,0.392036,-0.042220,-0.160361,-1.035296,0.029654
9.316667,-17.656851,-5.817894,0.391898,-0.041905,-0.160241,-1.036661,0.047564
9.333333,-17.656376,-5.817677,0.391875,-0.042001,-0.160432,-1.036550,0.031340
9.350000,-17.656183,-5.817114,0.391787,-0.041750,-0.160359,-1.037491,0.035684
9.366667,-17.656086,-5.816586,0.391695,-0.041358,-0.160321,-1.038698,0.032233
9.383333,-17.656118,-5.816017,0.391658,-0.041464,-0.160389,-1.040222,0.034216
9.400000,-17.655792,-5.816149,0.391627,-0.041264,-0.160325,-1.039204,0.021124
9.416667,-17.655451,-5.816428,0.391637,-0.041412,-0.160399,-1.037899,0.026453
9.433333,-17.655355,-5.816232,0.391625,-0.041395,-0.160427,-1.038258,0.013103
9.450000,-17.655041,-5.815554,0.391537,-0.041339,-0.160565,-1.039538,0.044852
9.466667,-17.654886,-5.814963,0.391466,-0.041290,-0.160712,-1.040902,0.036612
9.483333,-17.654341,-5.814523,0.391322,-0.040805,-0.160777,-1.041301,0.042073
9.500000,-17.654182,-5.814023,0.391235,-0.040653,-0.160578,-1.041869,0.031425
9.516667,-17.653814,-5.813915,0.391173,-0.040420,-0.160443,-1.041244,0.023022
9.533333,-17.653704,-5.813873,0.391207,-0.040819,-0.160570,-1.041132,0.007099
9.550000,-17.653582,-5.813264,0.391107,-0.040389,-0.160682,-1.042835,0.037290
9.566667,-17.653563,-5.812419,0.390990,-0.040236,-0.160627,-1.044886,0.050682
9.583333,-17.653605,-5.811280,0.390872,-0.040076,-0.160834,-1.048174,0.068425
9.600000,-17.653587,-5.809677,0.390639,-0.039463,-0.160789,-1.052372,0.096164
9.616667,-17.653606,-5.808121,0.390401,-0.038914,-0.160753,-1.056478,0.093362
9.633333,-17.653465,-5.806196,0.390092,-0.037962,-0.160896,-1.061699,0.115838
9.650000,-17.653334,-5.804677,0.389923,-0.037759,-0.161539,-1.066226,0.091465
9.666667,-17.652859,-5.801596,0.389337,-0.036083,-0.161528,-1.073730,0.187034
9.683333,-17.652020,-5.798984,0.388841,-0.035191,-0.162035,-1.080496,0.164617
9.700000,-17.650726,-5.796931,0.388304,-0.034232,-0.162106,-1.083688,0.145569
9.716667,-17.649744,-5.794705,0.387995,-0.033338,-0.161920,-1.087431,0.145979
9.733333,-17.648487,-5.793391,0.387787,-0.032933,-0.161882,-1.088810,0.109110
9.750000,-17.647709,-5.791894,0.387634,-0.032727,-0.162725,-1.092493,0.101220
9.766667,-17.646608,-5.789515,0.387146,-0.031522,-0.162176,-1.096434,0.157270
9.783333,-17.645575,-5.788074,0.386979,-0.031727,-0.162363,-1.098385,0.106431
9.800000,-17.644741,-5.786215,0.386699,-0.031028,-0.162848,-1.102748,0.122249
9.816667,-17.643808,-5.784008,0.386329,-0.030208,-0.162801,-1.107229,0.143775
9.833333,-17.642954,-5.782592,0.386106,-0.029850,-0.162753,-1.109440,0.099217
9.850000,-17.642351,-5.781178,0.385909,-0.029404,-0.163026,-1.112666,0.092190
9.866667,-17.641565,-5.779704,0.385669,-0.029051,-0.163091,-1.115524,0.100269
9.883333,-17.640871,-5.777955,0.385411,-0.028421,-0.163470,-1.119979,0.112881
9.900000,-17.640152,-5.775639,0.385073,-0.027890,-0.163688,-1.125853,0.145531
9.916667,-17.639296,-5.773571,0.384802,-0.027518,-0.164113,-1.130966,0.134248
9.933333,-17.638186,-5.772190,0.384631,-0.027550,-0.164541,-1.133429,0.106352
9.950000,-17.637365,-5.770894,0.384423,-0.027460,-0.164508,-1.135104,0.092025
9.966667,-17.636547,-5.769172,0.384182,-0.027277,-0.164810,-1.138753,0.114358
9.983333,-17.635431,-5.767802,0.383976,-0.027055,-0.164928,-1.140994,0.106034
10.000000,-17.634439,-5.766302,0.383763,-0.026952,-0.165128,-1.143587,0.107878
10.016667,-17.633532,-5.764601,0.383545,-0.026981,-0.165574,-1.147319,0.115707
10.033333,-17.632296,-5.763012,0.383294,-0.026663,-0.165797,-1.150044,0.120777
10.050000,-17.631243,-5.761495,0.383143,-0.027141,-0.166314,-1.153028,0.110785
10.066667,-17.630117,-5.759031,0.382722,-0.026302,-0.166409,-1.158532,0.162545
10.083333,-17.628933,-5.756352,0.382360,-0.026060,-0.167252,-1.165841,0.175743
10.100000,-17.627632,-5.753809,0.381947,-0.025417,-0.167903,-1.171911,0.171382
10.116667,-17.626621,-5.750865,0.381560,-0.025344,-0.167714,-1.178802,0.186736
10.133333,-17.624987,-5.748090,0.381082,-0.024674,-0.168387,-1.185549,0.193273
10.150000,-17.623129,-5.745133,0.380504,-0.023833,-0.169052,-1.193007,0.209522
10.166667,-17.621174,-5.741419,0.379729,-0.022666,-0.169662,-1.202676,0.251833
10.183333,-17.619486,-5.737980,0.379019,-0.021976,-0.170430,-1.209525,0.229828
10.200000,-17.618017,-5.733590,0.378083,-0.020762,-0.171339,-1.218285,0.277790
10.216667,-17.616463,-5.728343,0.376849,-0.018894,-0.172425,-1.229290,0.328352
10.233333,-17.614452,-5.723465,0.375610,-0.016189,-0.173597,-1.239838,0.316511
10.250000,-17.612762,-5.719311,0.374526,-0.013767,-0.174241,-1.247871,0.269087
10.266667,-17.610733,-5.715202,0.373473,-0.011159,-0.174978,-1.256955,0.274965
10.283333,-17.608585,-5.711801,0.372584,-0.009206,-0.175646,-1.263334,0.241379
10.300000,-17.606524,-5.708465,0.371762,-0.007297,-0.176507,-1.270033,0.235278
10.316667,-17.604839,-5.705652,0.371046,-0.005623,-0.177248,-1.275585,0.196711
10.333333,-17.603157,-5.700958,0.369881,-0.002958,-0.177658,-1.284731,0.299180
10.350000,-17.601404,-5.696931,0.368881,-0.000680,-0.177954,-1.292462,0.263511
10.366667,-17.599207,-5.692956,0.367906,0.002098,-0.178683,-1.302189,0.272533
10.383333,-17.597252,-5.689755,0.366748,0.004812,-0.178996,-1.308716,0.225024
