design,environment,experiment_id,trial_id,state,wall_seconds,env,coverage,sigma,policy,alpha,run,found,nominal_length,min_clearance,planner_cost,nodes,plan_time,realized_mean,realized_p95,realized_max,over_budget,hazard_rate
cvar0.1,easy-sigma0.01-seed0,121,121,TrialState.SUCCESSFUL|SHUT_DOWN,1.501337767,easy,0.08,0.01,cvar0.1,0.1,0,1,80.554627289,0.885277149,81.174493171,1315,0.874254057,80.906217257,82.433128113,86.64970972,0.0,0.3075
cvar0.1,easy-sigma0.01-seed1,122,122,TrialState.SUCCESSFUL|SHUT_DOWN,1.501087666,easy,0.08,0.01,cvar0.1,0.1,1,1,79.654434365,0.651163781,80.317890994,1312,0.919086964,80.130889003,82.240744679,84.608142292,0.0,0.4625
cvar0.1,easy-sigma0.01-seed2,123,123,TrialState.SUCCESSFUL|SHUT_DOWN,1.500989437,easy,0.08,0.01,cvar0.1,0.1,2,1,79.557679847,0.046110386,80.275153384,1285,0.86784791,80.235570118,82.729757969,89.102977793,0.0,0.51
cvar0.1,easy-sigma0.01-seed3,124,124,TrialState.SUCCESSFUL|SHUT_DOWN,1.502144337,easy,0.08,0.01,cvar0.1,0.1,3,1,80.023445996,1.05498065,80.464620804,1313,0.904499332,80.388257059,82.032909224,90.126085462,0.0,0.335
cvar0.1,easy-sigma0.01-seed4,125,125,TrialState.SUCCESSFUL|SHUT_DOWN,1.501674175,easy,0.08,0.01,cvar0.1,0.1,4,1,79.784236011,1.232808834,80.290868246,1298,0.877770534,80.069417122,81.529980916,85.378132702,0.0,0.235
cvar0.1,easy-sigma0.05-seed0,126,126,TrialState.SUCCESSFUL|SHUT_DOWN,1.501643419,easy,0.08,0.05,cvar0.1,0.1,0,1,80.608580981,0.885277149,83.556131433,1315,0.858642431,82.142274629,89.245238028,109.074740054,0.0,0.35
cvar0.1,easy-sigma0.05-seed1,127,127,TrialState.SUCCESSFUL|SHUT_DOWN,1.502144814,easy,0.08,0.05,cvar0.1,0.1,1,1,80.02962946,3.269989355,81.764921724,1312,0.938114698,80.915447344,86.19396328,96.494380306,0.0,0.2425
cvar0.1,easy-sigma0.05-seed2,128,128,TrialState.SUCCESSFUL|SHUT_DOWN,1.502066135,easy,0.08,0.05,cvar0.1,0.1,2,1,80.00224124,1.092144534,82.651186458,1285,0.869251052,82.042277322,89.070420275,113.021864704,0.0,0.5025
cvar0.1,easy-sigma0.05-seed3,129,129,TrialState.SUCCESSFUL|SHUT_DOWN,1.50172019,easy,0.08,0.05,cvar0.1,0.1,3,1,80.444787023,2.749943064,81.757969414,1313,0.917548025,81.354172323,87.287068661,108.892957812,0.0,0.2025
cvar0.1,easy-sigma0.05-seed4,130,130,TrialState.SUCCESSFUL|SHUT_DOWN,1.502546072,easy,0.08,0.05,cvar0.1,0.1,4,1,80.403561721,3.970187112,82.221025706,1298,0.889861486,81.300483172,87.760768537,99.041244264,0.0,0.1475
cvar0.1,easy-sigma0.1-seed0,131,131,TrialState.SUCCESSFUL|SHUT_DOWN,1.501578331,easy,0.08,0.1,cvar0.1,0.1,0,1,81.967035405,3.095560692,86.174980193,1315,0.868873057,83.579814322,92.626722781,112.648750167,0.0,0.255
cvar0.1,easy-sigma0.1-seed1,132,132,TrialState.SUCCESSFUL|SHUT_DOWN,1.501204967,easy,0.08,0.1,cvar0.1,0.1,1,1,80.457887338,3.269989355,83.767427888,1312,0.934078298,82.09824149,93.51963771,135.409227169,0.0025,0.2275
cvar0.1,easy-sigma0.1-seed2,133,133,TrialState.SUCCESSFUL|SHUT_DOWN,1.502161741,easy,0.08,0.1,cvar0.1,0.1,2,1,80.738783383,2.80067164,85.003575802,1285,0.87549307,83.941782932,96.689900603,163.646114681,0.0075,0.33
cvar0.1,easy-sigma0.1-seed3,134,134,TrialState.SUCCESSFUL|SHUT_DOWN,1.501885414,easy,0.08,0.1,cvar0.1,0.1,3,1,80.805324358,3.425641262,83.022501902,1313,0.92240261,82.27504664,92.682973375,127.632720053,0.0025,0.19
cvar0.1,easy-sigma0.1-seed4,135,135,TrialState.SUCCESSFUL|SHUT_DOWN,1.50196743,easy,0.08,0.1,cvar0.1,0.1,4,1,80.42169346,3.970187112,84.001174791,1298,0.885690683,81.941985086,88.683178799,126.305205616,0.005,0.1725
cvar0.1,easy-sigma0.5-seed0,136,136,TrialState.SUCCESSFUL|SHUT_DOWN,1.501945019,easy,0.08,0.5,cvar0.1,0.1,0,1,83.351340125,3.483652704,102.588796815,1315,0.87446684,90.022725899,119.744613981,320.043952966,0.055,0.225
cvar0.1,easy-sigma0.5-seed1,137,137,TrialState.SUCCESSFUL|SHUT_DOWN,1.502446175,easy,0.08,0.5,cvar0.1,0.1,1,1,81.511036794,4.0,94.669649823,1312,0.925460961,88.012467745,123.329495686,327.695042389,0.055,0.1575
cvar0.1,easy-sigma0.5-seed2,138,138,TrialState.SUCCESSFUL|SHUT_DOWN,1.502026081,easy,0.08,0.5,cvar0.1,0.1,2,1,82.604650353,2.80067164,99.746838849,1285,0.862529428,94.895844054,154.058017494,300.564204555,0.125,0.315
cvar0.1,easy-sigma0.5-seed3,139,139,TrialState.SUCCESSFUL|SHUT_DOWN,1.501836061,easy,0.08,0.5,cvar0.1,0.1,3,1,81.0756486,3.744084196,91.333387152,1313,0.944303895,88.507177054,136.067713535,255.203094483,0.0675,0.185
cvar0.1,easy-sigma0.5-seed4,140,140,TrialState.SUCCESSFUL|SHUT_DOWN,1.501212597,easy,0.08,0.5,cvar0.1,0.1,4,1,82.173359138,4.0,96.726965062,1298,0.877200707,88.608920026,128.831179563,257.274656456,0.065,0.17
cvar0.1,hard-sigma0.01-seed0,161,161,TrialState.SUCCESSFUL|SHUT_DOWN,1.000325203,hard,0.26,0.01,cvar0.1,0.1,0,1,80.261283369,0.003668332,81.473749421,1063,0.669525352,81.10344009,83.817838772,88.988631782,0.0,0.5825
cvar0.1,hard-sigma0.01-seed1,162,162,TrialState.SUCCESSFUL|SHUT_DOWN,1.00033927,hard,0.26,0.01,cvar0.1,0.1,1,1,81.747259263,0.380495042,82.99110954,1067,0.712413302,82.729456717,84.902663801,87.328081308,0.0,0.785
cvar0.1,hard-sigma0.01-seed2,163,163,TrialState.SUCCESSFUL|SHUT_DOWN,1.000797033,hard,0.26,0.01,cvar0.1,0.1,2,1,81.359422131,0.515667137,82.438990538,998,0.649674593,82.396128468,85.619649691,88.053266933,0.0,0.6925
cvar0.1,hard-sigma0.01-seed3,164,164,TrialState.SUCCESSFUL|SHUT_DOWN,1.000804186,hard,0.26,0.01,cvar0.1,0.1,3,1,80.540277956,0.089829929,81.868988684,1006,0.692018735,81.460412614,84.049724447,88.344064682,0.0,0.7025
cvar0.1,hard-sigma0.01-seed4,165,165,TrialState.SUCCESSFUL|SHUT_DOWN,1.000655413,hard,0.26,0.01,cvar0.1,0.1,4,1,80.551283885,0.032176712,81.780075052,1034,0.662442014,81.536683277,84.040216658,87.647389421,0.0,0.7475
cvar0.1,hard-sigma0.05-seed0,166,166,TrialState.SUCCESSFUL|SHUT_DOWN,1.000771046,hard,0.26,0.05,cvar0.1,0.1,0,1,80.858572268,0.549076065,85.772358054,1063,0.699880965,84.062419857,95.753230909,123.793872172,0.0025,0.5675
cvar0.1,hard-sigma0.05-seed1,167,167,TrialState.SUCCESSFUL|SHUT_DOWN,1.000550747,hard,0.26,0.05,cvar0.1,0.1,1,1,82.494401806,0.816013721,87.211659062,1067,0.738645832,86.263214779,97.071838597,114.551688222,0.0,0.67
cvar0.1,hard-sigma0.05-seed2,168,168,TrialState.SUCCESSFUL|SHUT_DOWN,1.000374556,hard,0.26,0.05,cvar0.1,0.1,2,1,81.848885828,0.515667137,86.613317662,998,0.703583333,86.377535935,99.51859101,124.045771422,0.005,0.76
cvar0.1,hard-sigma0.05-seed3,169,169,TrialState.SUCCESSFUL|SHUT_DOWN,1.000357628,hard,0.26,0.05,cvar0.1,0.1,3,1,81.591225285,0.716335847,86.111612429,1006,0.723638969,85.005153727,95.388381921,122.513463954,0.0025,0.605
cvar0.1,hard-sigma0.05-seed4,170,170,TrialState.SUCCESSFUL|SHUT_DOWN,1.000345707,hard,0.26,0.05,cvar0.1,0.1,4,1,81.224573619,0.690578818,86.046616473,1034,0.722520965,84.980743063,96.578760971,111.419800483,0.0,0.645
cvar0.1,hard-sigma0.1-seed0,171,171,TrialState.SUCCESSFUL|SHUT_DOWN,1.001121759,hard,0.26,0.1,cvar0.1,0.1,0,1,80.861048352,0.549076065,90.684191971,1063,0.73918428,87.494066751,112.999347377,164.552939469,0.0225,0.525
cvar0.1,hard-sigma0.1-seed1,172,172,TrialState.SUCCESSFUL|SHUT_DOWN,1.000375986,hard,0.26,0.1,cvar0.1,0.1,1,1,83.401929033,1.559688211,91.829342882,1067,0.731659187,89.906389189,113.899977634,140.881087017,0.0275,0.565
cvar0.1,hard-sigma0.1-seed2,173,173,TrialState.SUCCESSFUL|SHUT_DOWN,1.000673532,hard,0.26,0.1,cvar0.1,0.1,2,1,82.178299296,0.515667137,91.025112976,998,0.717551854,90.174487005,114.9100777,165.748622924,0.035,0.755
cvar0.1,hard-sigma0.1-seed3,174,174,TrialState.SUCCESSFUL|SHUT_DOWN,1.000955582,hard,0.26,0.1,cvar0.1,0.1,3,1,82.401061776,1.178074204,89.900269161,1006,0.741553678,89.279750541,114.444633337,142.030811169,0.03,0.5975
cvar0.1,hard-sigma0.1-seed4,175,175,TrialState.SUCCESSFUL|SHUT_DOWN,1.000663042,hard,0.26,0.1,cvar0.1,0.1,4,1,81.187092944,0.690578818,91.018873399,1034,0.670467983,88.755576372,110.765219079,148.991884775,0.0225,0.6425
cvar0.1,hard-sigma0.5-seed0,176,176,TrialState.SUCCESSFUL|SHUT_DOWN,1.000871658,hard,0.26,0.5,cvar0.1,0.1,0,1,86.464739013,1.452215619,120.910122962,1063,0.696273457,107.984734757,182.432595358,450.146312253,0.2375,0.5
cvar0.1,hard-sigma0.5-seed1,177,177,TrialState.SUCCESSFUL|SHUT_DOWN,1.00067091,hard,0.26,0.5,cvar0.1,0.1,1,1,86.589731219,2.213895185,120.848854584,1067,0.727795204,113.229050263,215.419122471,412.821260671,0.255,0.5025
cvar0.1,hard-sigma0.5-seed2,178,178,TrialState.SUCCESSFUL|SHUT_DOWN,1.000609875,hard,0.26,0.5,cvar0.1,0.1,2,1,84.634337344,0.622682881,122.786675074,998,0.662220896,117.870906158,223.678370974,473.26833443,0.315,0.6175
cvar0.1,hard-sigma0.5-seed3,179,179,TrialState.SUCCESSFUL|SHUT_DOWN,1.000700235,hard,0.26,0.5,cvar0.1,0.1,3,1,84.117284147,1.641987712,116.369379873,1006,0.710002975,113.812693722,226.727720337,449.138563264,0.2475,0.535
cvar0.1,hard-sigma0.5-seed4,180,180,TrialState.SUCCESSFUL|SHUT_DOWN,1.000782728,hard,0.26,0.5,cvar0.1,0.1,4,1,83.37516068,0.882372779,125.183102864,1034,0.66827042,108.753559393,192.009493874,529.319526996,0.24,0.6075
cvar0.1,medium-sigma0.01-seed0,141,141,TrialState.SUCCESSFUL|SHUT_DOWN,1.000182629,medium,0.16,0.01,cvar0.1,0.1,0,1,80.53156129,0.264337952,81.455114622,1183,0.77082909,81.093651804,83.329413367,87.071497701,0.0,0.44
cvar0.1,medium-sigma0.01-seed1,142,142,TrialState.SUCCESSFUL|SHUT_DOWN,1.502314568,medium,0.16,0.01,cvar0.1,0.1,1,1,80.280396582,0.175866353,81.161506213,1191,0.840173985,80.890944966,83.105116369,86.200316306,0.0,0.5675
cvar0.1,medium-sigma0.01-seed2,143,143,TrialState.SUCCESSFUL|SHUT_DOWN,1.000286818,medium,0.16,0.01,cvar0.1,0.1,2,1,79.841720738,0.339849836,80.664080114,1185,0.793076038,80.581171454,82.979072178,86.032202483,0.0,0.6325
cvar0.1,medium-sigma0.01-seed3,144,144,TrialState.SUCCESSFUL|SHUT_DOWN,1.50217104,medium,0.16,0.01,cvar0.1,0.1,3,1,79.993684107,0.1576947,80.659434273,1191,0.807311293,80.488953141,82.572385995,85.497241625,0.0,0.515
cvar0.1,medium-sigma0.01-seed4,145,145,TrialState.SUCCESSFUL|SHUT_DOWN,1.502797365,medium,0.16,0.01,cvar0.1,0.1,4,1,80.159696002,0.105937423,81.116016472,1217,0.802106075,80.894930268,82.962158438,85.947138167,0.0,0.59
cvar0.1,medium-sigma0.05-seed0,146,146,TrialState.SUCCESSFUL|SHUT_DOWN,1.000787497,medium,0.16,0.05,cvar0.1,0.1,0,1,81.31315561,1.755595626,84.846860611,1183,0.786764338,83.915973296,95.302520495,110.962725963,0.0,0.4525
cvar0.1,medium-sigma0.05-seed1,147,147,TrialState.SUCCESSFUL|SHUT_DOWN,1.502016306,medium,0.16,0.05,cvar0.1,0.1,1,1,80.816608637,0.450391385,84.671794933,1191,0.871439438,83.368870309,91.000917087,103.722615166,0.0,0.6275
cvar0.1,medium-sigma0.05-seed2,148,148,TrialState.SUCCESSFUL|SHUT_DOWN,1.503185987,medium,0.16,0.05,cvar0.1,0.1,2,1,80.186317834,0.339849836,83.857553496,1185,0.846748071,83.392685008,93.820581092,124.968485697,0.0025,0.545
cvar0.1,medium-sigma0.05-seed3,149,149,TrialState.SUCCESSFUL|SHUT_DOWN,1.502492428,medium,0.16,0.05,cvar0.1,0.1,3,1,80.430462578,1.355945077,82.716011587,1191,0.817439846,82.637432167,92.207259938,110.428675311,0.0,0.45
cvar0.1,medium-sigma0.05-seed4,150,150,TrialState.SUCCESSFUL|SHUT_DOWN,1.000410795,medium,0.16,0.05,cvar0.1,0.1,4,1,80.876710979,1.644426724,84.072049767,1217,0.796228967,82.972644817,91.211291562,107.679022681,0.0,0.41
cvar0.1,medium-sigma0.1-seed0,151,151,TrialState.SUCCESSFUL|SHUT_DOWN,1.000694513,medium,0.16,0.1,cvar0.1,0.1,0,1,81.898904936,2.235908106,88.212203969,1183,0.788076248,85.243503562,99.66562109,128.825896658,0.01,0.3825
cvar0.1,medium-sigma0.1-seed1,152,152,TrialState.SUCCESSFUL|SHUT_DOWN,1.501675606,medium,0.16,0.1,cvar0.1,0.1,1,1,81.478679065,1.02863966,88.378576436,1191,0.867746859,86.090022817,101.770099442,140.375406071,0.01,0.5225
cvar0.1,medium-sigma0.1-seed2,153,153,TrialState.SUCCESSFUL|SHUT_DOWN,1.502225399,medium,0.16,0.1,cvar0.1,0.1,2,1,80.28976442,0.339849836,87.474067145,1185,0.821463862,86.579268676,107.764102449,170.367069965,0.025,0.5325
cvar0.1,medium-sigma0.1-seed3,154,154,TrialState.SUCCESSFUL|SHUT_DOWN,1.502129793,medium,0.16,0.1,cvar0.1,0.1,3,1,81.043716973,2.379600321,84.743141894,1191,0.843793757,84.845929676,104.108692064,148.154960885,0.015,0.3525
cvar0.1,medium-sigma0.1-seed4,155,155,TrialState.SUCCESSFUL|SHUT_DOWN,1.501485825,medium,0.16,0.1,cvar0.1,0.1,4,1,81.183787476,1.829940054,87.087025116,1217,0.852237185,84.913394151,101.503151661,124.180206641,0.005,0.4175
cvar0.1,medium-sigma0.5-seed0,156,156,TrialState.SUCCESSFUL|SHUT_DOWN,1.502464771,medium,0.16,0.5,cvar0.1,0.1,0,1,85.173976939,3.281095355,110.525052683,1183,0.801952274,96.489136379,147.808190278,443.134445685,0.1125,0.34
cvar0.1,medium-sigma0.5-seed1,157,157,TrialState.SUCCESSFUL|SHUT_DOWN,1.501816988,medium,0.16,0.5,cvar0.1,0.1,1,1,85.994255559,2.12642395,112.097133637,1191,0.908082786,106.121158232,187.540269471,395.387534682,0.2,0.4075
cvar0.1,medium-sigma0.5-seed2,158,158,TrialState.SUCCESSFUL|SHUT_DOWN,1.502423525,medium,0.16,0.5,cvar0.1,0.1,2,1,87.688380843,3.415083193,109.401294045,1185,0.80493378,104.637151782,192.428182986,334.188892298,0.1825,0.34
cvar0.1,medium-sigma0.5-seed3,159,159,TrialState.SUCCESSFUL|SHUT_DOWN,1.502231598,medium,0.16,0.5,cvar0.1,0.1,3,1,82.844237665,3.602724769,97.461518801,1191,0.809544674,95.214837271,151.059762157,406.379150949,0.1325,0.3175
cvar0.1,medium-sigma0.5-seed4,160,160,TrialState.SUCCESSFUL|SHUT_DOWN,1.000701666,medium,0.16,0.5,cvar0.1,0.1,4,1,84.614840857,2.751752678,109.022372791,1217,0.801086789,96.967127353,159.299992503,311.624792311,0.125,0.2775
cvar0.5,easy-sigma0.01-seed0,181,181,TrialState.SUCCESSFUL|SHUT_DOWN,1.501237869,easy,0.08,0.01,cvar0.5,0.5,0,1,80.534912428,0.885277149,81.995574933,1315,0.901438618,80.886102252,82.423393529,86.634734557,0.0,0.305
cvar0.5,easy-sigma0.01-seed1,182,182,TrialState.SUCCESSFUL|SHUT_DOWN,1.502692461,easy,0.08,0.01,cvar0.5,0.5,1,1,79.777930713,1.878070963,81.052087087,1312,0.964053674,80.0781092,81.461968513,84.72234171,0.0,0.345
cvar0.5,easy-sigma0.01-seed2,183,183,TrialState.SUCCESSFUL|SHUT_DOWN,1.502256155,easy,0.08,0.01,cvar0.5,0.5,2,1,79.738863704,1.092144534,81.187567147,1285,0.878004967,80.185654554,81.935474561,86.338415663,0.0,0.5175
cvar0.5,easy-sigma0.01-seed3,184,184,TrialState.SUCCESSFUL|SHUT_DOWN,1.501812935,easy,0.08,0.01,cvar0.5,0.5,3,1,80.067570234,1.05498065,81.16415774,1313,0.965712488,80.296918095,81.513038599,84.699974315,0.0,0.32
cvar0.5,easy-sigma0.01-seed4,185,185,TrialState.SUCCESSFUL|SHUT_DOWN,1.501942396,easy,0.08,0.01,cvar0.5,0.5,4,1,79.784236011,1.232808834,81.027380952,1298,0.898995771,80.069417122,81.529980916,85.378132702,0.0,0.235
cvar0.5,easy-sigma0.05-seed0,186,186,TrialState.SUCCESSFUL|SHUT_DOWN,1.50167346,easy,0.08,0.05,cvar0.5,0.5,0,1,81.646270928,2.495903365,87.538086673,1315,0.907044654,82.60360753,88.366047445,99.292078114,0.0,0.255
cvar0.5,easy-sigma0.05-seed1,187,187,TrialState.SUCCESSFUL|SHUT_DOWN,1.502236843,easy,0.08,0.05,cvar0.5,0.5,1,1,80.457887338,3.269989355,85.193761718,1312,0.95283054,81.278064414,86.988762524,107.933557253,0.0,0.2275
cvar0.5,easy-sigma0.05-seed2,188,188,TrialState.SUCCESSFUL|SHUT_DOWN,1.501833677,easy,0.08,0.05,cvar0.5,0.5,2,1,80.47070182,2.149127385,86.319576466,1285,0.868284735,81.93945788,89.027146688,109.432520752,0.0,0.3625
cvar0.5,easy-sigma0.05-seed3,189,189,TrialState.SUCCESSFUL|SHUT_DOWN,1.501550674,easy,0.08,0.05,cvar0.5,0.5,3,1,80.646877727,3.147979203,84.711126236,1313,0.953716846,81.400853795,87.025800179,96.011464407,0.0,0.1875
cvar0.5,easy-sigma0.05-seed4,190,190,TrialState.SUCCESSFUL|SHUT_DOWN,1.502525806,easy,0.08,0.05,cvar0.5,0.5,4,1,80.420120793,3.970187112,85.365241314,1298,0.892388443,80.992712293,84.019948249,97.188754302,0.0,0.1575
cvar0.5,easy-sigma0.1-seed0,191,191,TrialState.SUCCESSFUL|SHUT_DOWN,1.501880169,easy,0.08,0.1,cvar0.5,0.5,0,1,82.073406175,3.095560692,93.098946545,1315,0.890814087,84.503182187,96.969888757,144.544615476,0.01,0.2475
cvar0.5,easy-sigma0.1-seed1,192,192,TrialState.SUCCESSFUL|SHUT_DOWN,1.500974178,easy,0.08,0.1,cvar0.5,0.5,1,1,80.961996884,4.0,89.648080375,1312,0.947256034,81.958575502,90.036912666,110.463663986,0.0,0.1625
cvar0.5,easy-sigma0.1-seed2,193,193,TrialState.SUCCESSFUL|SHUT_DOWN,1.5014956,easy,0.08,0.1,cvar0.5,0.5,2,1,80.953077429,2.80067164,91.809057519,1285,0.875563493,84.088491198,98.298630111,135.652854814,0.01,0.3275
cvar0.5,easy-sigma0.1-seed3,194,194,TrialState.SUCCESSFUL|SHUT_DOWN,1.502694368,easy,0.08,0.1,cvar0.5,0.5,3,1,80.85015381,3.425641262,88.680790233,1313,0.955831252,82.293964999,92.336538612,127.347237368,0.0025,0.19
cvar0.5,easy-sigma0.1-seed4,195,195,TrialState.SUCCESSFUL|SHUT_DOWN,1.501554012,easy,0.08,0.1,cvar0.5,0.5,4,1,80.854468124,3.970187112,90.19596829,1298,0.877970461,82.136784232,89.445412047,115.774352093,0.0,0.1925
cvar0.5,easy-sigma0.5-seed0,196,196,TrialState.SUCCESSFUL|SHUT_DOWN,1.50241828,easy,0.08,0.5,cvar0.5,0.5,0,1,83.160437961,3.483652704,136.613667958,1315,0.894398882,92.013841557,145.642570388,315.777383653,0.0925,0.2225
cvar0.5,easy-sigma0.5-seed1,197,197,TrialState.SUCCESSFUL|SHUT_DOWN,1.501081944,easy,0.08,0.5,cvar0.5,0.5,1,1,81.683337168,4.0,123.059632785,1312,0.949918877,87.911821945,132.897354379,329.986336644,0.055,0.16
cvar0.5,easy-sigma0.5-seed2,198,198,TrialState.SUCCESSFUL|SHUT_DOWN,1.501728296,easy,0.08,0.5,cvar0.5,0.5,2,1,83.059725007,2.80067164,132.816949682,1285,0.8635994,95.166732017,154.862803393,300.409582655,0.125,0.315
cvar0.5,easy-sigma0.5-seed3,199,199,TrialState.SUCCESSFUL|SHUT_DOWN,1.502638817,easy,0.08,0.5,cvar0.5,0.5,3,1,81.0756486,3.744084196,119.186696199,1313,0.956796546,88.599016425,130.00863682,333.018368364,0.0825,0.225
cvar0.5,easy-sigma0.5-seed4,200,200,TrialState.SUCCESSFUL|SHUT_DOWN,1.501383305,easy,0.08,0.5,cvar0.5,0.5,4,1,82.924206543,4.0,125.40542729,1298,0.869570967,87.146117399,108.675759552,235.095012069,0.035,0.1025
cvar0.5,hard-sigma0.01-seed0,221,221,TrialState.SUCCESSFUL|SHUT_DOWN,1.000466108,hard,0.26,0.01,cvar0.5,0.5,0,1,80.261283369,0.003668332,82.767350204,1063,0.706905261,81.10344009,83.817838772,88.988631782,0.0,0.5825
cvar0.5,hard-sigma0.01-seed1,222,222,TrialState.SUCCESSFUL|SHUT_DOWN,1.000954628,hard,0.26,0.01,cvar0.5,0.5,1,1,81.850262938,0.380495042,84.290666556,1067,0.737987087,82.843176272,85.330481872,90.019769536,0.0,0.7475
cvar0.5,hard-sigma0.01-seed2,223,223,TrialState.SUCCESSFUL|SHUT_DOWN,1.001204967,hard,0.26,0.01,cvar0.5,0.5,2,1,81.359422131,0.515667137,83.660320797,998,0.642271411,82.396128468,85.619649691,88.053266933,0.0,0.6925
cvar0.5,hard-sigma0.01-seed3,224,224,TrialState.SUCCESSFUL|SHUT_DOWN,1.000674963,hard,0.26,0.01,cvar0.5,0.5,3,1,80.624285871,0.089829929,83.218404664,1006,0.716208946,81.505395356,83.92034016,88.690580636,0.0,0.665
cvar0.5,hard-sigma0.01-seed4,225,225,TrialState.SUCCESSFUL|SHUT_DOWN,1.000606298,hard,0.26,0.01,cvar0.5,0.5,4,1,80.590212163,0.690578818,82.921442049,1034,0.667644206,81.537212044,84.255160894,87.481542815,0.0,0.725
cvar0.5,hard-sigma0.05-seed0,226,226,TrialState.SUCCESSFUL|SHUT_DOWN,1.000683784,hard,0.26,0.05,cvar0.5,0.5,0,1,80.898122058,0.549076065,91.357323924,1063,0.71285165,84.076863452,95.79368988,123.18689133,0.0025,0.5675
cvar0.5,hard-sigma0.05-seed1,227,227,TrialState.SUCCESSFUL|SHUT_DOWN,1.000413179,hard,0.26,0.05,cvar0.5,0.5,1,1,82.78005993,0.912647517,92.669893203,1067,0.732711567,86.097639671,95.632557424,118.581226405,0.0,0.605
cvar0.5,hard-sigma0.05-seed2,228,228,TrialState.SUCCESSFUL|SHUT_DOWN,1.001282215,hard,0.26,0.05,cvar0.5,0.5,2,1,82.020289702,0.515667137,92.23556801,998,0.643490194,86.151601834,96.066109791,122.379622626,0.0025,0.785
cvar0.5,hard-sigma0.05-seed3,229,229,TrialState.SUCCESSFUL|SHUT_DOWN,1.001006126,hard,0.26,0.05,cvar0.5,0.5,3,1,82.247837504,1.178074204,91.051463061,1006,0.720785796,85.661442097,96.390384325,121.940632754,0.0025,0.5575
cvar0.5,hard-sigma0.05-seed4,230,230,TrialState.SUCCESSFUL|SHUT_DOWN,1.000479698,hard,0.26,0.05,cvar0.5,0.5,4,1,81.221638992,0.690578818,91.412628881,1034,0.672340002,85.009103053,96.724063813,124.493247778,0.0025,0.6525
cvar0.5,hard-sigma0.1-seed0,231,231,TrialState.SUCCESSFUL|SHUT_DOWN,1.000603676,hard,0.26,0.1,cvar0.5,0.5,0,1,81.02096595,0.549076065,100.948283097,1063,0.718216991,88.369039885,112.610049016,167.827762712,0.0325,0.5925
cvar0.5,hard-sigma0.1-seed1,232,232,TrialState.SUCCESSFUL|SHUT_DOWN,1.000980139,hard,0.26,0.1,cvar0.5,0.5,1,1,83.889247173,1.797469437,101.899369989,1067,0.746212063,89.351964857,107.005631964,143.087150384,0.015,0.5675
cvar0.5,hard-sigma0.1-seed2,233,233,TrialState.SUCCESSFUL|SHUT_DOWN,1.000567913,hard,0.26,0.1,cvar0.5,0.5,2,1,82.489733854,0.515667137,101.707002379,998,0.63190089,89.16778362,106.530423282,130.302852344,0.005,0.7525
cvar0.5,hard-sigma0.1-seed3,234,234,TrialState.SUCCESSFUL|SHUT_DOWN,1.000390053,hard,0.26,0.1,cvar0.5,0.5,3,1,82.828566821,1.178074204,99.74628713,1006,0.716306631,88.651079948,108.803363446,160.435529059,0.015,0.5225
cvar0.5,hard-sigma0.1-seed4,235,235,TrialState.SUCCESSFUL|SHUT_DOWN,1.000809669,hard,0.26,0.1,cvar0.5,0.5,4,1,83.249150626,0.882372779,101.782838966,1034,0.660965874,89.170859394,109.021534783,144.824944801,0.0225,0.615
cvar0.5,hard-sigma0.5-seed0,236,236,TrialState.SUCCESSFUL|SHUT_DOWN,1.502659082,hard,0.26,0.5,cvar0.5,0.5,0,1,88.842670467,1.452215619,166.474602432,1063,0.786499929,108.603287709,177.919944559,357.118046039,0.2475,0.49
cvar0.5,hard-sigma0.5-seed1,237,237,TrialState.SUCCESSFUL|SHUT_DOWN,1.000718832,hard,0.26,0.5,cvar0.5,0.5,1,1,86.604184841,2.213895185,166.673044131,1067,0.731490158,112.152073713,200.610051618,484.80839721,0.26,0.4925
cvar0.5,hard-sigma0.5-seed2,238,238,TrialState.SUCCESSFUL|SHUT_DOWN,1.001159191,hard,0.26,0.5,cvar0.5,0.5,2,1,95.131505495,2.319824273,169.552370416,998,0.631102411,114.529904086,196.31351637,486.010212206,0.26,0.4425
cvar0.5,hard-sigma0.5-seed3,239,239,TrialState.SUCCESSFUL|SHUT_DOWN,1.000983953,hard,0.26,0.5,cvar0.5,0.5,3,1,84.117284147,1.641987712,161.881122993,1006,0.720290139,113.812693722,226.727720337,449.138563264,0.2475,0.535
cvar0.5,hard-sigma0.5-seed4,240,240,TrialState.SUCCESSFUL|SHUT_DOWN,1.000858784,hard,0.26,0.5,cvar0.5,0.5,4,1,83.378784805,0.882372779,174.784717317,1034,0.666212451,111.31597274,197.572215659,393.313395472,0.255,0.615
cvar0.5,medium-sigma0.01-seed0,201,201,TrialState.SUCCESSFUL|SHUT_DOWN,1.501914501,medium,0.16,0.01,cvar0.5,0.5,0,1,80.578946996,0.264337952,82.682518807,1183,0.818892082,81.170447758,83.307355638,87.895777159,0.0,0.4775
cvar0.5,medium-sigma0.01-seed1,202,202,TrialState.SUCCESSFUL|SHUT_DOWN,1.501507521,medium,0.16,0.01,cvar0.5,0.5,1,1,80.296803003,0.175866353,82.215680202,1191,0.879852579,80.962549652,82.769988944,86.554999098,0.0,0.5975
