design,environment,experiment_id,trial_id,state,wall_seconds,allocation,required_margin,sigma,seed,feasible,stop,mip_status,nodes,mip_gap,dual_bound,solve_wall,effort,dense_margin,planned_rho_AGR_1,planned_rho_AGR_2,planned_rho_AGR_3,executed_rho_AGR_1,executed_rho_AGR_2,executed_rho_AGR_3,min_rho,violations,binding_AGR_1,binding_AGR_2,binding_AGR_3
alloc201-m0.35,sigma0.09-seed2,159,159,TrialState.SUCCESSFUL|SHUT_DOWN,57.632774115,2-0-1,0.35,0.09,2,1,node limit,4,8000,0.446181803,3.806613748,56.853201641,6.873399557,0.152639491,0.35,0.35,0.35,0.073087306,0.073087306,0.18595984,0.073087306,0,"sep(1,2)@k=2","sep(1,2)@k=2",OBS_WALL_SOUTH@k=4
alloc201-m0.35,sigma0.12-seed0,160,160,TrialState.SUCCESSFUL|SHUT_DOWN,57.133572102,2-0-1,0.35,0.12,0,1,node limit,4,8000,0.446181803,3.806613748,56.709801961,6.873399557,0.152639491,0.35,0.35,0.35,0.007382276,-0.075689329,0.14113206,-0.075689329,1,OBS_WALL_SOUTH@k=9,OBS_WALL_NORTH@k=8,OBS_WALL_SOUTH@k=4
alloc201-m0.35,sigma0.12-seed1,161,161,TrialState.SUCCESSFUL|SHUT_DOWN,57.64746666,2-0-1,0.35,0.12,1,1,node limit,4,8000,0.446181803,3.806613748,56.911013634,6.873399557,0.152639491,0.35,0.35,0.35,0.054858509,0.054858509,0.158520518,0.054858509,0,"sep(1,2)@k=2","sep(1,2)@k=2",OBS_WALL_MID@k=6
alloc201-m0.35,sigma0.12-seed2,162,162,TrialState.SUCCESSFUL|SHUT_DOWN,57.134743929,2-0-1,0.35,0.12,2,1,node limit,4,8000,0.446181803,3.806613748,56.628398952,6.873399557,0.152639491,0.35,0.35,0.35,-0.038562163,-0.038562163,0.131279787,-0.038562163,2,"sep(1,2)@k=2","sep(1,2)@k=2",OBS_WALL_SOUTH@k=4
alloc201-m0.45,sigma0.06-seed0,163,163,TrialState.SUCCESSFUL|SHUT_DOWN,63.152156353,2-0-1,0.45,0.06,0,1,node limit,4,8000,0.557321164,4.930610636,62.550424867,11.138121444,0.168,0.45,0.45,0.45,0.247576232,0.315011251,0.247576232,0.247576232,0,"sep(1,3)@k=8",OBS_WALL_NORTH@k=7,"sep(1,3)@k=8"
alloc201-m0.45,sigma0.06-seed1,164,164,TrialState.SUCCESSFUL|SHUT_DOWN,63.163081169,2-0-1,0.45,0.06,1,1,node limit,4,8000,0.557321164,4.930610636,62.587594908,11.138121444,0.168,0.45,0.45,0.45,0.28830694,0.370535264,0.28830694,0.28830694,0,"sep(1,3)@k=14",OBS_WALL_MID@k=6,"sep(1,3)@k=14"
alloc201-m0.45,sigma0.06-seed2,165,165,TrialState.SUCCESSFUL|SHUT_DOWN,63.654616356,2-0-1,0.45,0.06,2,1,node limit,4,8000,0.557321164,4.930610636,63.225219616,11.138121444,0.168,0.45,0.45,0.45,0.352515214,0.349132962,0.328387266,0.328387266,0,ST_S1@k=9,OBS_WALL_NORTH@k=7,OBS_WALL_SOUTH@k=6
alloc201-m0.45,sigma0.09-seed0,166,166,TrialState.SUCCESSFUL|SHUT_DOWN,63.16131568,2-0-1,0.45,0.09,0,1,node limit,4,8000,0.557321164,4.930610636,62.659055414,11.138121444,0.168,0.45,0.45,0.45,0.090820635,0.247516877,0.090820635,0.090820635,0,"sep(1,3)@k=8",OBS_WALL_NORTH@k=7,"sep(1,3)@k=8"
alloc201-m0.45,sigma0.09-seed1,167,167,TrialState.SUCCESSFUL|SHUT_DOWN,63.148488998,2-0-1,0.45,0.09,1,1,node limit,4,8000,0.557321164,4.930610636,62.685671777,11.138121444,0.168,0.45,0.45,0.45,0.20746041,0.330802896,0.20746041,0.20746041,0,"sep(1,3)@k=14",OBS_WALL_MID@k=6,"sep(1,3)@k=14"
alloc201-m0.45,sigma0.09-seed2,168,168,TrialState.SUCCESSFUL|SHUT_DOWN,63.160463572,2-0-1,0.45,0.09,2,1,node limit,4,8000,0.557321164,4.930610636,62.353652141,11.138121444,0.168,0.45,0.45,0.45,0.303772822,0.298699443,0.262803453,0.262803453,0,ST_S1@k=9,OBS_WALL_NORTH@k=7,OBS_WALL_SOUTH@k=6
alloc201-m0.45,sigma0.12-seed0,169,169,TrialState.SUCCESSFUL|SHUT_DOWN,63.151298523,2-0-1,0.45,0.12,0,1,node limit,4,8000,0.557321164,4.930610636,62.654951928,11.138121444,0.168,0.45,0.45,0.45,-0.014629637,0.165439706,-0.014629637,-0.014629637,2,"sep(1,3)@k=8",OBS_WALL_NORTH@k=6,"sep(1,3)@k=8"
alloc201-m0.45,sigma0.12-seed1,170,170,TrialState.SUCCESSFUL|SHUT_DOWN,63.15968442,2-0-1,0.45,0.12,1,1,node limit,4,8000,0.557321164,4.930610636,62.343639921,11.138121444,0.168,0.45,0.45,0.45,0.126613881,0.291070528,0.126613881,0.126613881,0,"sep(1,3)@k=14",OBS_WALL_MID@k=6,"sep(1,3)@k=14"
alloc201-m0.45,sigma0.12-seed2,171,171,TrialState.SUCCESSFUL|SHUT_DOWN,63.154797792,2-0-1,0.45,0.12,2,1,node limit,4,8000,0.557321164,4.930610636,62.613901848,11.138121444,0.168,0.45,0.45,0.45,0.245364377,0.245902123,0.197219639,0.197219639,0,ST_C2@k=16,"sep(1,2)@k=2",OBS_WALL_SOUTH@k=6
alloc201-m0.5,sigma0.06-seed0,172,172,TrialState.SUCCESSFUL|SHUT_DOWN,1.002424479,2-0-1,0.5,0.06,0,0,infeasible,2,,,,0.012013796,,,,,,,,,,,,,
alloc201-m0.5,sigma0.06-seed1,173,173,TrialState.SUCCESSFUL|SHUT_DOWN,1.002331257,2-0-1,0.5,0.06,1,0,infeasible,2,,,,0.012445261,,,,,,,,,,,,,
alloc201-m0.5,sigma0.06-seed2,174,174,TrialState.SUCCESSFUL|SHUT_DOWN,1.00232482,2-0-1,0.5,0.06,2,0,infeasible,2,,,,0.012078608,,,,,,,,,,,,,
alloc201-m0.5,sigma0.09-seed0,175,175,TrialState.SUCCESSFUL|SHUT_DOWN,1.002413034,2-0-1,0.5,0.09,0,0,infeasible,2,,,,0.012299185,,,,,,,,,,,,,
alloc201-m0.5,sigma0.09-seed1,176,176,TrialState.SUCCESSFUL|SHUT_DOWN,1.00238657,2-0-1,0.5,0.09,1,0,infeasible,2,,,,0.012051978,,,,,,,,,,,,,
alloc201-m0.5,sigma0.09-seed2,177,177,TrialState.SUCCESSFUL|SHUT_DOWN,1.002009153,2-0-1,0.5,0.09,2,0,infeasible,2,,,,0.012257586,,,,,,,,,,,,,
alloc201-m0.5,sigma0.12-seed0,178,178,TrialState.SUCCESSFUL|SHUT_DOWN,1.001810789,2-0-1,0.5,0.12,0,0,infeasible,2,,,,0.011896033,,,,,,,,,,,,,
alloc201-m0.5,sigma0.12-seed1,179,179,TrialState.SUCCESSFUL|SHUT_DOWN,1.00234127,2-0-1,0.5,0.12,1,0,infeasible,2,,,,0.012173748,,,,,,,,,,,,,
alloc201-m0.5,sigma0.12-seed2,180,180,TrialState.SUCCESSFUL|SHUT_DOWN,1.002367973,2-0-1,0.5,0.12,2,0,infeasible,2,,,,0.012973309,,,,,,,,,,,,,
alloc210-m0.15,sigma0.06-seed0,181,181,TrialState.SUCCESSFUL|SHUT_DOWN,68.673215628,2-1-0,0.15,0.06,0,1,node limit,4,8000,0.445320856,3.563904748,67.842300021,6.425164503,-0.06,0.15,0.15,0.15,-0.041646078,0.078917682,-0.077985442,-0.077985442,2,OBS_WALL_SOUTH@k=9,"sep(2,3)@k=3",ST_N2@k=14
alloc210-m0.15,sigma0.06-seed1,182,182,TrialState.SUCCESSFUL|SHUT_DOWN,68.670247555,2-1-0,0.15,0.06,1,1,node limit,4,8000,0.445320856,3.563904748,67.961790403,6.425164503,-0.06,0.15,0.15,0.15,0.042983537,0.142148621,0.059450109,0.042983537,0,ST_C2@k=16,ST_C1@k=9,"sep(1,3)@k=5"
alloc210-m0.15,sigma0.06-seed2,183,183,TrialState.SUCCESSFUL|SHUT_DOWN,68.662012815,2-1-0,0.15,0.06,2,1,node limit,4,8000,0.445320856,3.563904748,67.844722759,6.425164503,-0.06,0.15,0.15,0.15,0.025930747,0.051220215,0.051220215,0.025930747,0,ST_C2@k=16,"sep(2,3)@k=4","sep(2,3)@k=4"
alloc210-m0.15,sigma0.09-seed0,184,184,TrialState.SUCCESSFUL|SHUT_DOWN,68.662955046,2-1-0,0.15,0.09,0,1,node limit,4,8000,0.445320856,3.563904748,68.00079984,6.425164503,-0.06,0.15,0.15,0.15,-0.137469117,-0.001922622,-0.169084895,-0.169084895,3,OBS_WALL_SOUTH@k=9,"sep(2,3)@k=3",ST_N2@k=13
alloc210-m0.15,sigma0.09-seed1,185,185,TrialState.SUCCESSFUL|SHUT_DOWN,68.655870438,2-1-0,0.15,0.09,1,1,node limit,4,8000,0.445320856,3.563904748,68.201335596,6.425164503,-0.06,0.15,0.15,0.15,-0.010524694,0.138222932,0.014175163,-0.010524694,1,ST_C2@k=16,ST_C1@k=9,"sep(1,3)@k=5"
alloc210-m0.15,sigma0.09-seed2,186,186,TrialState.SUCCESSFUL|SHUT_DOWN,68.676269293,2-1-0,0.15,0.09,2,1,node limit,4,8000,0.445320856,3.563904748,68.212458878,6.425164503,-0.06,0.15,0.15,0.15,-0.03610388,-0.020819251,-0.020819251,-0.03610388,3,ST_C2@k=16,"sep(2,3)@k=4","sep(2,3)@k=4"
alloc210-m0.15,sigma0.12-seed0,187,187,TrialState.SUCCESSFUL|SHUT_DOWN,68.660783291,2-1-0,0.15,0.12,0,1,node limit,4,8000,0.445320856,3.563904748,68.010383022,6.425164503,-0.06,0.15,0.15,0.15,-0.233292156,-0.082762926,-0.186984988,-0.233292156,3,OBS_WALL_SOUTH@k=9,"sep(2,3)@k=3",ST_N2@k=13
alloc210-m0.15,sigma0.12-seed1,188,188,TrialState.SUCCESSFUL|SHUT_DOWN,68.657877684,2-1-0,0.15,0.12,1,1,node limit,4,8000,0.445320856,3.563904748,68.152097678,6.425164503,-0.06,0.15,0.15,0.15,-0.064032926,0.134297242,-0.031099783,-0.064032926,2,ST_C2@k=16,ST_C1@k=9,"sep(1,3)@k=5"
alloc210-m0.15,sigma0.12-seed2,189,189,TrialState.SUCCESSFUL|SHUT_DOWN,68.663320065,2-1-0,0.15,0.12,2,1,node limit,4,8000,0.445320856,3.563904748,68.103966951,6.425164503,-0.06,0.15,0.15,0.15,-0.098138506,-0.092858716,-0.092858716,-0.098138506,3,ST_C2@k=16,"sep(2,3)@k=4","sep(2,3)@k=4"
alloc210-m0.35,sigma0.06-seed0,190,190,TrialState.SUCCESSFUL|SHUT_DOWN,46.118221283,2-1-0,0.35,0.06,0,1,node limit,4,8000,0.601846798,4.155828029,45.720980274,10.437761169,0.085290678,0.35,0.35,0.35,0.180501804,0.141118773,0.183098818,0.141118773,0,"sep(1,2)@k=12",OBS_PILLAR@k=11,ST_N2@k=13
alloc210-m0.35,sigma0.06-seed1,191,191,TrialState.SUCCESSFUL|SHUT_DOWN,46.111606598,2-1-0,0.35,0.06,1,1,node limit,4,8000,0.601846798,4.155828029,45.633502595,10.437761169,0.085290678,0.35,0.35,0.35,0.153998329,0.153998329,0.264158331,0.153998329,0,"sep(1,2)@k=13","sep(1,2)@k=13",ST_N1@k=10
alloc210-m0.35,sigma0.06-seed2,192,192,TrialState.SUCCESSFUL|SHUT_DOWN,46.108234406,2-1-0,0.35,0.06,2,1,node limit,4,8000,0.601846798,4.155828029,45.596430609,10.437761169,0.085290678,0.35,0.35,0.35,0.185259759,0.187903189,0.193573754,0.185259759,0,ST_C2@k=15,"sep(1,2)@k=3","sep(2,3)@k=4"
alloc210-m0.35,sigma0.09-seed0,193,193,TrialState.SUCCESSFUL|SHUT_DOWN,46.104003906,2-1-0,0.35,0.09,0,1,node limit,4,8000,0.601846798,4.155828029,45.585756945,10.437761169,0.085290678,0.35,0.35,0.35,0.20487178,0.107479087,0.099648227,0.099648227,0,"sep(1,2)@k=12","sep(2,3)@k=3",ST_N2@k=13
alloc210-m0.35,sigma0.09-seed1,194,194,TrialState.SUCCESSFUL|SHUT_DOWN,46.617422581,2-1-0,0.35,0.09,1,1,node limit,4,8000,0.601846798,4.155828029,45.831597946,10.437761169,0.085290678,0.35,0.35,0.35,0.018497493,0.018497493,0.221237497,0.018497493,0,"sep(1,2)@k=13","sep(1,2)@k=13",ST_N1@k=10
alloc210-m0.35,sigma0.09-seed2,195,195,TrialState.SUCCESSFUL|SHUT_DOWN,46.610230446,2-1-0,0.35,0.09,2,1,node limit,4,8000,0.601846798,4.155828029,46.059468213,10.437761169,0.085290678,0.35,0.35,0.35,0.102889639,0.109768322,0.121534288,0.102889639,0,ST_C2@k=15,OBS_WALL_MID@k=8,"sep(2,3)@k=4"
alloc210-m0.35,sigma0.12-seed0,196,196,TrialState.SUCCESSFUL|SHUT_DOWN,48.115138292,2-1-0,0.35,0.12,0,1,node limit,4,8000,0.601846798,4.155828029,47.614678639,10.437761169,0.085290678,0.35,0.35,0.35,0.141693852,0.026638783,0.016197637,0.016197637,0,"sep(1,2)@k=7","sep(2,3)@k=3",ST_N2@k=13
alloc210-m0.35,sigma0.12-seed1,197,197,TrialState.SUCCESSFUL|SHUT_DOWN,48.625852585,2-1-0,0.35,0.12,1,1,node limit,4,8000,0.601846798,4.155828029,47.804467725,10.437761169,0.085290678,0.35,0.35,0.35,-0.117003343,-0.117003343,0.178316663,-0.117003343,2,"sep(1,2)@k=13","sep(1,2)@k=13",ST_N1@k=10
alloc210-m0.35,sigma0.12-seed2,198,198,TrialState.SUCCESSFUL|SHUT_DOWN,49.622586966,2-1-0,0.35,0.12,2,1,node limit,4,8000,0.601846798,4.155828029,48.864375654,10.437761169,0.085290678,0.35,0.35,0.35,0.020519519,0.029691096,0.049494823,0.020519519,0,ST_C2@k=15,OBS_WALL_MID@k=8,"sep(2,3)@k=4"
alloc210-m0.45,sigma0.06-seed0,199,199,TrialState.SUCCESSFUL|SHUT_DOWN,58.682585955,2-1-0,0.45,0.06,0,1,node limit,4,8000,0.614960233,5.214100673,58.106695201,13.541719903,0.205083268,0.45,0.45,0.45,0.258353922,0.257719853,0.252122086,0.252122086,0,OBS_WALL_SOUTH@k=9,OBS_WALL_MID@k=6,ST_N2@k=15
alloc210-m0.45,sigma0.06-seed1,200,200,TrialState.SUCCESSFUL|SHUT_DOWN,58.645541906,2-1-0,0.45,0.06,1,1,node limit,4,8000,0.614960233,5.214100673,57.907321531,13.541719903,0.205083268,0.45,0.45,0.45,0.336329591,0.333266351,0.364158331,0.333266351,0,"sep(1,2)@k=13",ST_S2@k=16,ST_N1@k=10
alloc210-m0.45,sigma0.06-seed2,201,201,TrialState.SUCCESSFUL|SHUT_DOWN,59.146938086,2-1-0,0.45,0.06,2,1,node limit,4,8000,0.614960233,5.214100673,58.341102672,13.541719903,0.205083268,0.45,0.45,0.45,0.341491576,0.343528344,0.397446558,0.341491576,0,OBS_WALL_MID@k=6,ST_C1@k=10,"sep(1,3)@k=4"
alloc210-m0.45,sigma0.09-seed0,202,202,TrialState.SUCCESSFUL|SHUT_DOWN,58.146382332,2-1-0,0.45,0.09,0,1,node limit,4,8000,0.614960233,5.214100673,57.652476072,13.541719903,0.205083268,0.45,0.45,0.45,0.162530883,0.16157978,0.207066748,0.16157978,0,OBS_WALL_SOUTH@k=9,OBS_WALL_MID@k=6,ST_N2@k=15
alloc210-m0.45,sigma0.09-seed1,203,203,TrialState.SUCCESSFUL|SHUT_DOWN,57.659039021,2-1-0,0.45,0.09,1,1,node limit,4,8000,0.614960233,5.214100673,56.801756912,13.541719903,0.205083268,0.45,0.45,0.45,0.200828756,0.200828756,0.321237497,0.200828756,0,"sep(1,2)@k=13","sep(1,2)@k=13",ST_N1@k=10
alloc210-m0.45,sigma0.09-seed2,204,204,TrialState.SUCCESSFUL|SHUT_DOWN,56.133340359,2-1-0,0.45,0.09,2,1,node limit,4,8000,0.614960233,5.214100673,55.514480544,13.541719903,0.205083268,0.45,0.45,0.45,0.259386756,0.304913211,0.371169836,0.259386756,0,ST_C2@k=15,ST_C1@k=10,"sep(1,3)@k=4"
alloc210-m0.45,sigma0.12-seed0,205,205,TrialState.SUCCESSFUL|SHUT_DOWN,55.640208244,2-1-0,0.45,0.12,0,1,node limit,4,8000,0.614960233,5.214100673,55.200937129,13.541719903,0.205083268,0.45,0.45,0.45,0.066707844,0.065439706,0.13793707,0.065439706,0,OBS_WALL_SOUTH@k=9,OBS_WALL_MID@k=6,ST_N2@k=15
alloc210-m0.45,sigma0.12-seed1,206,206,TrialState.SUCCESSFUL|SHUT_DOWN,54.643395901,2-1-0,0.45,0.12,1,1,node limit,4,8000,0.614960233,5.214100673,53.782979006,13.541719903,0.205083268,0.45,0.45,0.45,0.06532792,0.06532792,0.278316663,0.06532792,0,"sep(1,2)@k=13","sep(1,2)@k=13",ST_N1@k=10
alloc210-m0.45,sigma0.12-seed2,207,207,TrialState.SUCCESSFUL|SHUT_DOWN,54.129421473,2-1-0,0.45,0.12,2,1,node limit,4,8000,0.614960233,5.214100673,53.370216109,13.541719903,0.205083268,0.45,0.45,0.45,0.177016635,0.254669974,0.344893115,0.177016635,0,ST_C2@k=15,OBS_WALL_MID@k=5,"sep(1,3)@k=4"
alloc210-m0.5,sigma0.06-seed0,208,208,TrialState.SUCCESSFUL|SHUT_DOWN,1.002430439,2-1-0,0.5,0.06,0,0,infeasible,2,,,,0.011388524,,,,,,,,,,,,,
alloc210-m0.5,sigma0.06-seed1,209,209,TrialState.SUCCESSFUL|SHUT_DOWN,1.002460241,2-1-0,0.5,0.06,1,0,infeasible,2,,,,0.011572081,,,,,,,,,,,,,
alloc210-m0.5,sigma0.06-seed2,210,210,TrialState.SUCCESSFUL|SHUT_DOWN,1.002317429,2-1-0,0.5,0.06,2,0,infeasible,2,,,,0.011953011,,,,,,,,,,,,,
alloc210-m0.5,sigma0.09-seed0,211,211,TrialState.SUCCESSFUL|SHUT_DOWN,1.002478361,2-1-0,0.5,0.09,0,0,infeasible,2,,,,0.011368727,,,,,,,,,,,,,
alloc210-m0.5,sigma0.09-seed1,212,212,TrialState.SUCCESSFUL|SHUT_DOWN,1.002376556,2-1-0,0.5,0.09,1,0,infeasible,2,,,,0.011630762,,,,,,,,,,,,,
alloc210-m0.5,sigma0.09-seed2,213,213,TrialState.SUCCESSFUL|SHUT_DOWN,1.002364635,2-1-0,0.5,0.09,2,0,infeasible,2,,,,0.01162992,,,,,,,,,,,,,
alloc210-m0.5,sigma0.12-seed0,214,214,TrialState.SUCCESSFUL|SHUT_DOWN,1.002114773,2-1-0,0.5,0.12,0,0,infeasible,2,,,,0.011317941,,,,,,,,,,,,,
alloc210-m0.5,sigma0.12-seed1,215,215,TrialState.SUCCESSFUL|SHUT_DOWN,1.002264738,2-1-0,0.5,0.12,1,0,infeasible,2,,,,0.0113283,,,,,,,,,,,,,
alloc210-m0.5,sigma0.12-seed2,216,216,TrialState.SUCCESSFUL|SHUT_DOWN,1.002429724,2-1-0,0.5,0.12,2,0,infeasible,2,,,,0.012804039,,,,,,,,,,,,,
