episode,step,object,robot_x,robot_y,range,true_xmin,true_ymin,true_xmax,true_ymax,det_xmin,det_ymin,det_xmax,det_ymax
87.0000,20.0000,4.0000,11.2500,11.2500,7.0563,8.8743,2.9289,11.9302,5.5607,9.1053,3.0278,11.9489,5.5462
87.0000,20.0000,5.0000,11.2500,11.2500,6.0904,4.9372,7.6650,6.9178,8.9142,4.9047,7.5204,6.8315,8.7467
87.0000,20.0000,6.0000,11.2500,11.2500,8.2079,12.5493,2.4374,15.2062,4.5109,12.6931,2.4048,15.2019,4.4211
87.0000,20.0000,7.0000,11.2500,11.2500,3.2264,10.0693,7.2231,11.7364,8.8616,10.5693,7.6369,11.4144,8.4862
88.0000,20.0000,0.0000,11.2500,11.2500,4.8612,6.5931,12.9992,7.9484,15.0855,6.7350,12.9541,8.0191,14.9515
88.0000,20.0000,1.0000,11.2500,11.2500,7.2413,15.3977,4.2692,16.7941,7.4689,15.2738,4.4048,16.6295,7.4875
88.0000,20.0000,2.0000,11.2500,11.2500,8.3493,1.9964,7.8960,4.4504,10.0070,2.2303,8.1242,4.5435,10.1052
88.0000,20.0000,3.0000,11.2500,11.2500,6.9445,9.3433,3.2798,11.2217,5.4667,9.2383,3.3264,11.0023,5.4055
88.0000,20.0000,4.0000,11.2500,11.2500,4.7748,13.9633,8.3844,17.1129,9.9150,14.0036,8.4694,17.0511,9.8792
88.0000,20.0000,5.0000,11.2500,11.2500,5.9137,4.3516,8.0436,7.1464,10.1155,4.1409,8.1005,6.8424,10.1420
89.0000,20.0000,0.0000,11.2500,10.2500,4.2095,14.1019,8.0606,16.6570,10.8056,14.2724,8.0708,16.6815,10.7132
89.0000,20.0000,1.0000,11.2500,10.2500,6.4629,13.5611,3.4465,15.7258,6.0528,14.2333,4.0360,15.1937,5.4597
89.0000,20.0000,2.0000,11.2500,10.2500,7.4578,4.3694,13.3175,5.6739,15.3868,4.3865,13.2732,5.6447,15.2887
89.0000,20.0000,3.0000,11.2500,10.2500,3.5639,13.8032,8.0439,15.5904,10.6442,13.7616,8.1144,15.5124,10.4609
89.0000,20.0000,4.0000,11.2500,10.2500,5.1836,15.4054,9.3988,17.4299,11.9159,15.3780,9.6545,17.3217,12.0186
89.0000,20.0000,5.0000,11.2500,10.2500,6.0226,7.9362,14.6311,9.6025,16.8450,8.3414,15.2071,9.1929,16.4148
89.0000,20.0000,6.0000,11.2500,10.2500,2.7385,8.6231,11.5356,11.7511,14.0121,8.6345,11.5150,11.6449,13.9097
89.0000,20.0000,7.0000,11.2500,10.2500,5.0504,4.8712,8.7794,7.5292,11.5626,5.0356,8.8033,7.5335,11.5413
89.0000,20.0000,8.0000,11.2500,10.2500,4.3090,6.1155,10.7287,8.3852,12.9776,6.2817,10.7351,8.4144,12.8903
0.0000,24.0000,0.0000,12.7500,13.2500,4.5591,15.9171,13.5750,17.8539,16.7631,15.8329,13.8268,17.6947,16.8450
0.0000,24.0000,1.0000,12.7500,13.2500,5.0584,6.3401,11.0627,9.2729,13.2930,6.3085,11.1374,9.0055,13.1114
0.0000,24.0000,2.0000,12.7500,13.2500,2.1226,10.4889,14.3926,13.0306,15.8623,10.5041,14.3762,13.0368,15.7672
0.0000,24.0000,3.0000,12.7500,13.2500,3.6960,12.5216,8.5528,14.0554,10.6342,12.5247,8.5743,14.0139,10.4822
0.0000,24.0000,4.0000,12.7500,13.2500,6.5705,9.7357,5.7185,12.5199,8.0473,9.6848,5.9598,12.2600,8.0907
0.0000,24.0000,5.0000,12.7500,13.2500,7.9177,13.7221,4.4196,15.4197,6.6695,14.2224,4.8455,15.3677,6.1493
0.0000,24.0000,6.0000,12.7500,13.2500,5.8207,13.8813,7.0245,15.3493,8.4481,13.8171,7.0685,15.2668,8.4496
1.0000,24.0000,0.0000,13.2500,13.2500,6.4543,15.4806,6.4512,17.7560,9.0374,15.5648,6.4391,17.6811,8.8929
1.0000,24.0000,1.0000,13.2500,13.2500,3.8265,15.6422,13.2085,18.1899,15.4841,16.1838,13.8310,17.7637,15.0511
1.0000,24.0000,2.0000,13.2500,13.2500,9.2642,12.7211,2.7537,14.2858,5.2248,12.6830,2.9599,14.1934,5.2611
1.0000,24.0000,3.0000,13.2500,13.2500,8.3798,15.5348,4.1916,16.7583,6.5818,15.7401,4.1702,16.9186,6.5016
1.0000,24.0000,4.0000,13.2500,13.2500,9.1678,13.0491,2.5419,14.7830,5.6710,13.1788,2.3554,14.8463,5.3575
1.0000,24.0000,5.0000,13.2500,13.2500,2.4322,9.5935,13.8273,12.7554,15.2087,9.6052,13.7865,12.6056,15.0651
1.0000,24.0000,6.0000,13.2500,13.2500,5.0838,7.2449,13.6173,9.6382,16.1835,7.2937,13.7674,9.5587,16.1176
1.0000,24.0000,7.0000,13.2500,13.2500,8.8958,3.3880,15.4561,6.5304,17.4931,3.5885,15.4626,6.4453,17.3841
8.0000,24.0000,0.0000,10.2500,13.2500,2.2473,11.4445,11.1389,13.1664,13.5436,11.4904,11.0897,13.1967,13.4620
8.0000,24.0000,1.0000,10.2500,13.2500,5.5616,14.2644,12.1142,17.3537,14.0468,14.2522,12.1369,17.0771,13.9968
8.0000,24.0000,2.0000,10.2500,13.2500,9.1409,6.0048,3.0722,8.4371,6.1789,5.8356,2.8841,8.1241,5.9535
8.0000,24.0000,3.0000,10.2500,13.2500,3.8929,12.8930,12.9357,15.2820,14.8733,12.8582,12.9661,15.1681,14.8035
8.0000,24.0000,4.0000,10.2500,13.2500,6.1252,14.1826,7.7675,15.7493,10.9150,14.3866,7.7351,15.8982,10.7017
8.0000,24.0000,5.0000,10.2500,13.2500,7.4823,2.1039,14.3010,4.0671,16.5137,2.0749,14.4582,3.9243,16.6072
8.0000,24.0000,6.0000,10.2500,13.2500,3.6734,7.5232,16.0563,10.5264,17.3697,7.5784,16.1135,10.3930,17.3551
8.0000,24.0000,7.0000,10.2500,13.2500,6.8092,1.8511,11.8475,5.0332,14.3763,2.0212,11.9916,5.0139,14.3292
8.0000,24.0000,8.0000,10.2500,13.2500,5.6300,14.4366,9.1143,15.6749,11.5200,14.7633,9.9163,15.4099,10.6791
9.0000,24.0000,0.0000,12.7500,9.2500,9.9218,3.2738,13.6963,6.3809,16.7493,3.2870,13.6558,6.2376,16.5562
9.0000,24.0000,1.0000,12.7500,9.2500,2.1809,10.4036,10.1408,13.0580,12.2153,10.4716,10.3554,12.9664,12.2771
9.0000,24.0000,2.0000,12.7500,9.2500,9.3414,5.5791,14.9760,7.9249,17.8469,5.5423,15.0938,7.7819,17.7534
9.0000,24.0000,3.0000,12.7500,9.2500,3.8361,8.8867,10.9766,10.5516,12.2263,9.3185,11.3064,9.9727,11.8148
9.0000,24.0000,4.0000,12.7500,9.2500,2.5278,11.5979,5.7024,13.3392,7.7735,11.5787,5.8127,13.2698,7.7750
9.0000,24.0000,5.0000,12.7500,9.2500,3.7456,9.6386,11.1275,11.8499,13.6990,9.6961,11.1465,11.8448,13.6504
9.0000,24.0000,6.0000,12.7500,9.2500,2.9976,11.8302,11.3520,14.3886,13.1000,11.7023,11.3226,14.2441,12.9366
12.0000,24.0000,0.0000,12.7500,12.7500,8.9433,3.5780,6.8508,6.5001,9.5887,3.4625,6.8481,6.2778,9.4618
12.0000,24.0000,1.0000,12.7500,12.7500,8.3348,4.5737,8.1084,5.7750,10.4408,4.9674,8.5958,5.5193,9.7953
12.0000,24.0000,2.0000,12.7500,12.7500,3.7406,15.1413,11.4354,17.8371,14.2641,15.9616,12.4130,16.9635,13.2975
12.0000,24.0000,3.0000,12.7500,12.7500,4.2657,11.3414,7.1336,14.0920,9.8351,12.1679,7.8103,13.1166,9.0337
12.0000,24.0000,4.0000,12.7500,12.7500,6.2868,11.0314,5.2658,13.4459,7.7022,11.1808,5.2655,13.4424,7.5541
12.0000,24.0000,5.0000,12.7500,12.7500,7.6426,4.4616,12.3163,5.8331,14.7445,4.8418,12.8975,5.2901,13.9148
12.0000,24.0000,6.0000,12.7500,12.7500,7.3408,15.0466,5.4163,16.8637,6.8756,15.0947,5.4718,16.8470,6.8410
12.0000,24.0000,7.0000,12.7500,12.7500,9.6628,11.2021,1.9004,13.9568,4.2770,11.3701,2.0074,13.9523,4.2291
14.0000,24.0000,0.0000,13.2500,13.2500,5.2883,7.0989,13.7095,9.2812,15.8647,7.6665,14.4514,8.7290,15.3768
14.0000,24.0000,1.0000,13.2500,13.2500,7.9953,12.4729,4.5048,14.5133,6.0121,12.4475,4.6692,14.3997,6.0597
14.0000,24.0000,2.0000,13.2500,13.2500,3.7950,9.8281,15.1946,11.8182,17.1406,9.8228,15.2304,11.7575,17.0483
14.0000,24.0000,3.0000,13.2500,13.2500,8.0541,13.0764,4.0153,15.3989,6.4980,13.2369,4.2407,15.4730,6.6195
14.0000,24.0000,4.0000,13.2500,13.2500,6.0820,11.4497,6.5037,13.1131,7.9876,11.7388,7.0377,12.7053,7.7141
17.0000,24.0000,0.0000,13.2500,13.2500,9.7396,2.9395,14.7334,4.7311,16.7560,3.0460,14.9223,4.7701,16.8539
17.0000,24.0000,1.0000,13.2500,13.2500,8.6021,13.6113,4.0898,16.5780,5.6062,13.4672,4.0223,16.1516,5.4813
17.0000,24.0000,2.0000,13.2500,13.2500,5.1037,6.9001,13.3147,9.7229,15.7613,7.9828,13.9896,8.7593,15.2890
17.0000,24.0000,3.0000,13.2500,13.2500,4.8453,8.5256,15.6287,11.4567,18.0424,9.3356,16.3730,10.3761,17.5818
17.0000,24.0000,4.0000,13.2500,13.2500,7.7919,5.0319,13.5886,6.3134,16.5436,4.9509,13.6728,6.2421,16.3927
17.0000,24.0000,5.0000,13.2500,13.2500,9.8552,2.1838,10.3113,4.8814,12.9047,2.2217,10.3640,4.8160,12.9653
17.0000,24.0000,6.0000,13.2500,13.2500,9.1663,2.9013,11.1424,5.3465,13.6438,2.7000,11.0908,4.9896,13.4228
17.0000,24.0000,7.0000,13.2500,13.2500,9.8036,3.0983,8.5341,5.5894,9.7708,3.1621,8.6387,5.5986,9.7494
24.0000,24.0000,0.0000,11.2500,12.7500,4.6964,6.1983,9.6000,7.5608,12.4617,6.2828,9.7513,7.5222,12.3788
24.0000,24.0000,1.0000,11.2500,12.7500,3.4423,9.5690,14.9971,11.9050,17.3106,9.6503,15.1088,11.9623,17.3160
24.0000,24.0000,2.0000,11.2500,12.7500,6.0827,15.1482,14.7271,18.2329,16.2136,15.2962,14.7879,18.2534,16.2074
24.0000,24.0000,3.0000,11.2500,12.7500,2.8055,13.1910,12.2523,14.8192,14.3062,13.5414,12.8311,14.4229,13.6890
24.0000,24.0000,4.0000,11.2500,12.7500,1.9273,8.6090,13.0218,10.6905,14.6265,9.2015,13.3684,10.1774,14.2799
24.0000,24.0000,5.0000,11.2500,12.7500,6.8131,3.6700,8.7697,6.2932,11.3918,3.7486,8.9135,6.1889,11.3035
24.0000,24.0000,6.0000,11.2500,12.7500,8.0222,2.8761,8.9505,4.3183,11.7367,2.8440,9.0143,4.2203,11.5236
24.0000,24.0000,7.0000,11.2500,12.7500,6.6222,3.4060,12.4558,5.9337,14.5344,3.4781,12.5059,5.8818,14.5231
25.0000,24.0000,0.0000,8.7500,13.2500,7.0525,14.7997,12.2876,16.7711,15.1928,14.7867,12.3573,16.6497,15.0986
25.0000,24.0000,1.0000,8.7500,13.2500,1.9351,5.6869,12.3539,7.9680,14.5855,5.7332,12.4474,7.8450,14.5938
25.0000,24.0000,2.0000,8.7500,13.2500,5.0456,12.3272,13.3865,14.7780,16.2077,12.3999,13.6474,14.7137,16.3467
25.0000,24.0000,3.0000,8.7500,13.2500,5.5089,1.8092,12.2221,4.6733,14.3599,1.9392,12.1449,4.6082,14.1678
25.0000,24.0000,5.0000,8.7500,13.2500,6.1038,12.4647,8.7338,15.4430,11.3861,12.4078,8.9753,15.3650,11.4101
27.0000,24.0000,0.0000,12.7500,12.7500,9.1125,14.7071,3.4565,17.1519,4.9638,14.8231,3.5000,17.0924,4.9171
27.0000,24.0000,1.0000,12.7500,12.7500,2.8931,13.3267,9.1583,16.1854,12.1725,13.3717,9.2979,16.1206,12.1522
27.0000,24.0000,2.0000,12.7500,12.7500,2.8520,8.5129,12.2090,11.2857,13.4655,8.5506,12.2522,11.2680,13.4836
27.0000,24.0000,3.0000,12.7500,12.7500,4.9731,15.5608,8.7890,17.9572,10.8257,15.5081,8.7675,17.8201,10.7202
27.0000,24.0000,4.0000,12.7500,12.7500,8.0501,14.2590,4.4295,16.0821,5.7155,14.6453,4.5731,15.3880,5.1946
27.0000,24.0000,5.0000,12.7500,12.7500,4.8224,9.6663,7.2193,11.9120,9.4691,9.5295,7.1927,11.7166,9.3218
29.0000,24.0000,0.0000,9.7500,11.2500,6.2773,2.8219,8.7738,4.3549,11.3265,2.9295,8.6388,4.3790,11.0827
29.0000,24.0000,1.0000,9.7500,11.2500,3.4431,12.4256,10.9206,13.8776,12.6451,12.5019,10.9631,13.8644,12.6445
29.0000,24.0000,2.0000,9.7500,11.2500,7.8365,15.0185,15.2478,16.9957,16.6883,15.5942,15.4960,16.5497,16.4788
29.0000,24.0000,3.0000,9.7500,11.2500,4.4532,8.7059,14.3993,10.9357,17.0060,8.7824,14.3763,10.8723,16.8797
29.0000,24.0000,4.0000,9.7500,11.2500,9.9400,15.0330,2.2706,17.6503,5.3493,15.6893,3.1051,16.8235,4.1014
29.0000,24.0000,5.0000,9.7500,11.2500,8.7674,3.4250,3.3025,5.5941,5.1398,3.4471,3.3783,5.4872,5.1294
29.0000,24.0000,6.0000,9.7500,11.2500,7.6140,14.9708,13.4713,18.0958,15.9454,15.6024,14.0889,17.5253,15.4962
29.0000,24.0000,7.0000,9.7500,11.2500,7.1941,15.3542,9.9407,18.5338,12.4623,15.3395,10.0090,18.4180,12.4738
29.0000,24.0000,8.0000,9.7500,11.2500,3.1965,9.5862,7.5014,12.0541,8.9744,9.5752,7.4444,11.9018,8.8499
30.0000,24.0000,1.0000,13.2500,13.2500,9.6962,13.6042,2.4064,16.3213,5.0063,13.7262,2.3094,16.3057,4.8348
30.0000,24.0000,2.0000,13.2500,13.2500,7.5773,14.0168,4.7282,16.9437,7.2886,13.9185,4.9199,16.7589,7.2577
30.0000,24.0000,3.0000,13.2500,13.2500,9.8098,2.9771,14.4608,4.2729,15.8295,3.0636,14.4782,4.3375,15.7087
30.0000,24.0000,4.0000,13.2500,13.2500,6.1367,13.4011,5.8536,15.8121,8.6766,13.5675,6.0067,15.8375,8.6797
30.0000,24.0000,5.0000,13.2500,13.2500,8.7911,9.4629,4.0963,11.5794,5.6901,9.3859,4.1214,11.3868,5.6820
31.0000,24.0000,0.0000,12.2500,12.2500,5.9749,13.7606,5.5000,16.1207,8.3304,13.9486,5.5174,16.1422,8.1151
31.0000,24.0000,1.0000,12.2500,12.2500,9.8095,2.8670,6.5053,4.2746,8.8519,2.7258,6.4704,4.1037,8.6855
31.0000,24.0000,2.0000,12.2500,12.2500,5.1351,6.6418,13.1867,8.8055,16.1636,6.7563,13.1061,8.8463,16.0300
31.0000,24.0000,3.0000,12.2500,12.2500,3.6413,9.8286,13.9769,11.2270,16.9397,9.8665,14.0275,11.1721,16.8205
31.0000,24.0000,4.0000,12.2500,12.2500,6.1708,6.1073,13.5708,7.4560,16.6479,6.2062,13.6570,7.4539,16.5615
31.0000,24.0000,5.0000,12.2500,12.2500,5.4218,15.5263,7.8886,17.2962,9.6602,15.6344,7.9739,17.3504,9.6560
31.0000,24.0000,6.0000,12.2500,12.2500,8.5966,3.8359,6.4916,6.6813,8.0040,4.0524,6.5652,6.7732,8.0220
31.0000,24.0000,7.0000,12.2500,12.2500,7.8130,4.0657,9.2686,5.3396,11.1911,4.1197,9.3662,5.3647,11.1760
32.0000,24.0000,0.0000,8.2500,11.7500,2.9439,9.9643,10.4590,12.3842,12.3626,10.0760,10.5826,12.3690,12.3968
32.0000,24.0000,1.0000,8.2500,11.7500,7.8826,3.1185,3.8205,4.4127,6.7140,2.9944,3.8839,4.2146,6.6233
32.0000,24.0000,2.0000,8.2500,11.7500,7.1257,14.2604,8.9945,16.0788,11.1033,14.3918,8.8687,16.1295,10.8411
32.0000,24.0000,3.0000,8.2500,11.7500,3.3038,9.1096,7.3935,10.7535,10.4187,9.1752,7.3471,10.7622,10.2234
32.0000,24.0000,4.0000,8.2500,11.7500,6.4840,12.7302,7.7456,15.4911,10.2063,12.8364,7.9923,15.4044,10.2664
37.0000,24.0000,0.0000,7.7500,13.2500,7.3715,13.2148,9.7525,16.3466,12.3168,13.3092,9.7193,16.3418,12.2077
37.0000,24.0000,1.0000,7.7500,13.2500,9.9335,11.9554,4.0127,13.9809,5.5821,11.9944,3.9950,13.9057,5.5603
37.0000,24.0000,3.0000,7.7500,13.2500,4.7187,10.9018,12.6809,14.0205,14.3534,11.0659,12.7047,13.9258,14.2977
37.0000,24.0000,4.0000,7.7500,13.2500,3.5191,3.5000,11.3681,5.2731,13.0619,4.0291,11.9776,4.8119,12.6641
37.0000,24.0000,5.0000,7.7500,13.2500,8.5886,14.9835,14.7706,16.5709,17.8380,14.9221,14.7777,16.4458,17.7935
37.0000,24.0000,6.0000,7.7500,13.2500,8.4630,15.0767,11.9516,17.3430,15.0106,15.0585,12.0096,17.2119,14.8970
37.0000,24.0000,7.0000,7.7500,13.2500,2.3053,8.7100,11.1484,11.0321,13.5455,8.8367,11.1801,10.9770,13.4259
41.0000,24.0000,0.0000,13.2500,13.2500,2.8642,12.5335,14.9799,13.7568,17.2446,12.5489,14.9895,13.7082,17.0992
41.0000,24.0000,1.0000,13.2500,13.2500,4.2849,9.0785,15.1892,12.1578,18.0735,9.5849,15.5477,11.8001,17.4464
41.0000,24.0000,2.0000,13.2500,13.2500,9.3994,2.4196,12.1631,5.3034,13.4315,2.6009,12.1275,5.4320,13.3226
41.0000,24.0000,3.0000,13.2500,13.2500,5.2938,7.1588,10.8282,8.8903,13.9764,7.0700,10.8755,8.7650,13.9440
43.0000,24.0000,0.0000,12.2500,11.7500,1.8711,10.5919,12.3875,11.9256,14.2865,10.5839,12.4254,11.8036,14.2680
43.0000,24.0000,1.0000,12.2500,11.7500,8.2797,3.0898,10.2520,4.8557,12.8480,3.7104,10.8978,4.5325,12.2391
43.0000,24.0000,2.0000,12.2500,11.7500,5.6364,9.6427,5.4658,11.7302,7.2038,9.6427,5.4697,11.5953,7.1413
43.0000,24.0000,3.0000,12.2500,11.7500,6.6997,5.1290,13.3058,6.9649,15.2571,5.0525,13.0862,6.8384,14.9369
43.0000,24.0000,4.0000,12.2500,11.7500,6.4430,5.0372,11.4138,6.7224,14.0184,4.8586,11.5450,6.5318,14.0678
43.0000,24.0000,5.0000,12.2500,11.7500,8.2053,7.2267,3.2579,9.1398,5.9889,7.6138,3.7857,8.7212,5.8034
44.0000,24.0000,1.0000,10.7500,13.2500,3.0446,9.8630,8.9469,11.5949,11.4642,9.9176,8.9495,11.5541,11.3225
44.0000,24.0000,2.0000,10.7500,13.2500,7.3930,1.8004,12.4670,4.9277,14.6758,2.8728,13.1889,4.0124,14.0011
44.0000,24.0000,3.0000,10.7500,13.2500,5.6091,8.6627,6.5175,11.8134,8.8110,8.7478,6.5699,11.7879,8.6994
44.0000,24.0000,4.0000,10.7500,13.2500,9.5676,4.8924,4.0236,6.5981,6.1679,4.9844,4.1850,6.6332,6.2031
44.0000,24.0000,5.0000,10.7500,13.2500,2.5986,8.3823,13.9110,10.1702,16.8695,8.4745,13.9351,10.1602,16.7174
48.0000,24.0000,0.0000,7.7500,10.2500,2.4118,8.8986,7.8950,10.3525,9.5725,8.8360,7.9141,10.2707,9.4924
48.0000,24.0000,1.0000,7.7500,10.2500,4.8351,11.3167,9.4322,13.7628,12.3892,11.3185,9.2516,13.6369,12.1709
48.0000,24.0000,2.0000,7.7500,10.2500,6.8434,5.5944,2.4727,8.7185,4.3920,5.7358,2.6166,8.6640,4.4223
48.0000,24.0000,3.0000,7.7500,10.2500,6.9254,3.3463,2.5539,6.2408,5.4209,3.4197,2.8838,6.2249,5.5416
48.0000,24.0000,4.0000,7.7500,10.2500,7.4108,11.7813,3.9456,14.7129,6.6141,11.9204,4.0407,14.7351,6.5363
48.0000,24.0000,5.0000,7.7500,10.2500,4.8957,3.4626,5.2390,5.3057,8.1506,3.4691,5.3340,5.2293,8.0772
48.0000,24.0000,6.0000,7.7500,10.2500,8.5830,14.3181,12.6038,17.1149,14.2844,14.3932,12.4930,17.1050,14.0727
49.0000,24.0000,0.0000,13.2500,13.2500,8.0727,11.2267,3.6214,13.6600,6.8140,11.3061,3.8492,13.5712,6.8534
49.0000,24.0000,1.0000,13.2500,13.2500,8.7161,3.6668,12.6092,5.4089,14.4172,3.8780,12.5137,5.5089,14.2535
49.0000,24.0000,2.0000,13.2500,13.2500,8.5604,12.6551,3.2445,15.3716,6.2029,12.6839,3.5072,15.2406,6.2158
49.0000,24.0000,3.0000,13.2500,13.2500,9.8321,12.8196,2.2950,14.1049,4.5453,12.8010,2.4583,14.0528,4.5454
49.0000,24.0000,4.0000,13.2500,13.2500,5.3873,10.0440,7.3900,13.0419,8.8906,10.0522,7.3772,12.9870,8.8441
51.0000,24.0000,0.0000,12.7500,9.2500,8.8325,3.2253,9.6769,4.7435,10.9935,3.0249,9.7565,4.4760,11.0627
51.0000,24.0000,1.0000,12.7500,9.2500,4.9420,13.4454,3.3364,14.7924,5.6663,13.4877,3.1863,14.8297,5.4166
51.0000,24.0000,2.0000,12.7500,9.2500,7.5954,4.3446,5.8525,6.6792,8.0426,4.5795,5.9323,6.7564,8.0299
51.0000,24.0000,3.0000,12.7500,9.2500,5.9456,12.1783,14.2003,14.5145,16.1310,12.2392,14.2454,14.4407,16.0162
51.0000,24.0000,4.0000,12.7500,9.2500,2.8848,11.8821,10.5527,13.3986,13.7127,11.8994,10.6179,13.3506,13.6841
51.0000,24.0000,5.0000,12.7500,9.2500,3.3737,9.4775,10.0320,11.1470,13.1325,9.4968,10.0754,11.1116,13.0036
51.0000,24.0000,6.0000,12.7500,9.2500,4.0992,12.4354,11.7388,14.8627,14.7599,12.4833,11.9406,14.8121,14.7125
58.0000,24.0000,0.0000,9.7500,10.7500,5.9453,12.7254,14.5252,14.0121,16.4090,12.7591,14.5971,13.9845,16.3514
58.0000,24.0000,1.0000,9.7500,10.7500,6.0826,14.1847,7.8870,16.6108,9.0957,14.4934,7.9997,16.8357,9.1163
58.0000,24.0000,2.0000,9.7500,10.7500,5.2395,12.0398,13.8403,14.7515,15.1860,12.6947,14.1995,14.0338,14.9357
58.0000,24.0000,3.0000,9.7500,10.7500,3.7161,11.1396,7.0723,12.8108,8.4753,11.1369,7.1141,12.7315,8.4582
58.0000,24.0000,4.0000,9.7500,10.7500,7.6727,3.2904,4.3721,5.2437,6.3933,3.4466,4.2918,5.2971,6.2170
58.0000,24.0000,5.0000,9.7500,10.7500,6.4562,5.8012,15.8021,8.8185,17.6524,5.7669,15.9369,8.5813,17.6401
58.0000,24.0000,6.0000,9.7500,10.7500,4.2777,5.2394,7.6122,7.2123,9.0381,5.2295,7.5600,7.1215,8.9513
58.0000,24.0000,7.0000,9.7500,10.7500,2.3013,11.0766,9.8308,13.0175,11.9470,11.1853,9.8172,13.0063,11.8093
58.0000,24.0000,8.0000,9.7500,10.7500,4.9863,6.5821,14.7607,9.3744,16.0612,6.8058,14.7968,9.3918,16.0114
59.0000,24.0000,0.0000,11.7500,13.2500,3.7259,13.8103,10.0862,15.2544,11.4577,13.8635,10.0826,15.2209,11.4136
59.0000,24.0000,2.0000,11.7500,13.2500,4.4148,15.2021,13.1505,16.6945,16.0809,15.0824,13.1676,16.4551,15.8733
59.0000,24.0000,3.0000,11.7500,13.2500,2.3151,13.2599,12.0516,14.8630,14.7095,13.3052,12.2225,14.8061,14.6740
59.0000,24.0000,4.0000,11.7500,13.2500,6.2139,13.6118,7.3051,16.6619,8.7753,13.5284,7.2503,16.4881,8.6325
59.0000,24.0000,5.0000,11.7500,13.2500,6.2420,11.8796,6.0029,13.5410,8.1616,12.3721,6.6142,13.1600,7.3986
59.0000,24.0000,6.0000,11.7500,13.2500,4.1446,10.6940,7.7904,12.1251,10.4485,10.7486,7.7876,12.1036,10.3544
62.0000,24.0000,0.0000,12.7500,9.2500,8.8400,2.5546,6.7773,5.5923,8.3386,3.5559,7.1243,4.3714,7.9690
62.0000,24.0000,1.0000,12.7500,9.2500,9.1816,3.3664,4.3623,5.2177,6.9921,3.6185,4.2914,5.3759,6.7981
62.0000,24.0000,2.0000,12.7500,9.2500,2.5181,10.1789,10.1354,13.1660,12.9165,10.2853,10.3327,13.0420,12.9571
62.0000,24.0000,3.0000,12.7500,9.2500,4.5365,8.5841,11.4181,9.8207,12.7367,8.8848,11.7625,9.3880,12.3897
62.0000,24.0000,4.0000,12.7500,9.2500,3.4626,14.4900,6.7350,17.3618,9.0057,14.6277,6.8108,17.2969,8.9882
62.0000,24.0000,5.0000,12.7500,9.2500,4.4636,16.3625,6.2331,17.6004,9.4258,16.3820,6.1947,17.5391,9.2835
66.0000,24.0000,0.0000,13.2500,13.2500,3.1368,15.2502,12.7499,17.4682,14.5805,15.2519,12.7283,17.4481,14.5450
66.0000,24.0000,1.0000,13.2500,13.2500,7.5252,5.3187,9.9541,6.6985,12.4515,5.5129,10.0774,6.8119,12.5161
66.0000,24.0000,2.0000,13.2500,13.2500,7.7566,14.5960,4.9790,16.0390,6.5690,14.5818,5.1303,16.0145,6.6460
66.0000,24.0000,3.0000,13.2500,13.2500,7.9950,4.1634,13.2607,6.5532,15.8013,4.1876,13.4190,6.4973,15.7336
66.0000,24.0000,4.0000,13.2500,13.2500,8.5340,4.0853,15.1293,6.2865,16.9566,4.1810,15.2141,6.2707,16.9076
66.0000,24.0000,5.0000,13.2500,13.2500,6.2413,5.5690,13.1976,8.7035,15.8137,6.4867,14.0858,7.8788,15.1982
66.0000,24.0000,6.0000,13.2500,13.2500,4.2128,11.2312,7.9176,13.2350,10.4060,11.8129,8.4656,12.7435,9.7300
68.0000,24.0000,0.0000,9.7500,10.7500,3.4575,6.0179,11.4562,8.0506,14.3236,6.1331,11.4553,8.0517,14.1597
68.0000,24.0000,1.0000,9.7500,10.7500,5.6859,14.6460,10.0004,16.2253,11.6063,14.8590,10.3831,15.8537,11.2007
68.0000,24.0000,2.0000,9.7500,10.7500,6.7209,2.1735,8.8509,3.9009,11.9862,2.2680,8.9813,3.8938,12.0387
68.0000,24.0000,3.0000,9.7500,10.7500,9.2383,15.7162,3.1826,17.5276,5.9686,15.5190,3.2942,17.3035,5.9765
68.0000,24.0000,4.0000,9.7500,10.7500,6.4888,11.3683,15.5572,14.1008,17.4661,11.3539,15.6281,14.0380,17.4626
68.0000,24.0000,5.0000,9.7500,10.7500,2.7126,8.2273,6.8660,10.8453,9.2256,8.4046,6.8955,10.8868,9.2322
68.0000,24.0000,6.0000,9.7500,10.7500,2.6992,11.0861,8.0635,12.5611,9.9805,11.6394,8.6038,12.1901,9.3586
68.0000,24.0000,7.0000,9.7500,10.7500,4.6944,12.8493,10.4868,16.0025,11.8448,13.3708,10.9180,15.1989,11.6156
68.0000,24.0000,8.0000,9.7500,10.7500,1.9767,7.4473,8.1652,9.8703,10.0383,7.5088,8.2345,9.8824,9.9876
69.0000,24.0000,0.0000,11.7500,10.2500,3.8478,9.3457,12.4690,10.8972,15.0034,9.4372,12.4446,10.8522,14.8526
69.0000,24.0000,1.0000,11.7500,10.2500,3.0404,12.7497,7.2432,15.0371,8.9442,12.7672,7.3481,15.0248,8.9979
69.0000,24.0000,2.0000,11.7500,10.2500,2.6148,8.9282,11.3671,11.3582,13.2587,8.9658,11.2765,11.2494,13.0507
69.0000,24.0000,3.0000,11.7500,10.2500,2.3985,11.9828,10.8956,14.9706,12.9337,12.0858,11.0137,14.9135,12.9016
